source,difficulty,choice1,choice2,choice1_type,choice2_type,chosen,rejected,chosen_type,rejected_type,confidence_scores,decision_time,number_of_clicks,scratch_space,correct_chosen,raw_number_of_clicks,raw_decision_time,prompt,prompt_response_group,other_info,IDs,tags,tag_IDs,categories,correct_statements,incorrect_statements,ordering
physics,,dx = v * dt,d = x_0 + v_0 * t + 1/2 * a * t ^ 2,incorrect,correct,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A ball which is dropped from the top of a building strikes the ground with a speed of 30 m/s. Assume air resistance can be ignored. What is the height of the building?
 

Assistant: d = x_0 + v_0 * t + 1/2 * a * t ^ 2","Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A ball which is dropped from the top of a building strikes the ground with a speed of 30 m/s. Assume air resistance can be ignored. What is the height of the building?
 

Assistant: dx = v * dt",correct,incorrect,1.0,0.8931128616303616,1.0,,True,1.0,1.2749999999999986,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A ball which is dropped from the top of a building strikes the ground with a speed of 30 m/s. Assume air resistance can be ignored. What is the height of the building?","Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A ball which is dropped from the top of a building strikes the ground with a speed of 30 m/s. Assume air resistance can be ignored. What is the height of the building?

Response A: dx = v * dt

Response B: d = x_0 + v_0 * t + 1/2 * a * t ^ 2",,4812,12,MC481212,,d = x_0 + v_0 * t + 1/2 * a * t ^ 2,dx = v * dt,2
QuAIL,,not enough information,around ten years old,incorrect,correct,"Human: Consider the following passage:

I'm going to take something that happened to my daughter for this answer.
Billie Jo (our daughter) was probably around ten years old when it happened. We had a young Black Labrador dog who had become quite smitten with chewing things up that she wasn't supposed to. The list grew longer as the months passed.
Looker, our black lab, had chewed up and eaten a $10 bill, my VCR remote control (probably around 1987), and a sticker-filled blackberry vine my wife had planted. How she did that one without serious repercussions is beyond me.
She also had a habit of grabbing the mail as it slid through the slot that was in our front door, taking it out back and 'sorting' it for us. So what happened really came as no big surprise.
My daughter was a very diligent student, never wanting to let down her teachers by not turning her homework in as soon as she got to school (at least until she hit 14).
One morning our daughter was trying to find the math homework that she knew she had completed the night before. My wife assisted in the search and soon found a partially chewed up piece of our daughter's homework page.
Our daughter was devastated! How could she possibly walk in to school and publicly announce,
“My dog ate my homework!”
without becoming the laughing stock of the school?
Like this:
Mama Bear (my wife) storms into the classroom and vehemently upholds our daughter's “dog ate my homework” bit, showing the teacher the half eaten paper.
Funny thing was, the teacher would have never doubted our little girl for one minute. Back then, Billie Jo was the sweetest, cutest, most polite and well mannered child a parent could possibly hope for. And her teachers loved her.
So, if you have partial proof, it can be a valid excuse.

How old was Billie Jo when the dog ate her homework

Assistant: around ten years old","Human: Consider the following passage:

I'm going to take something that happened to my daughter for this answer.
Billie Jo (our daughter) was probably around ten years old when it happened. We had a young Black Labrador dog who had become quite smitten with chewing things up that she wasn't supposed to. The list grew longer as the months passed.
Looker, our black lab, had chewed up and eaten a $10 bill, my VCR remote control (probably around 1987), and a sticker-filled blackberry vine my wife had planted. How she did that one without serious repercussions is beyond me.
She also had a habit of grabbing the mail as it slid through the slot that was in our front door, taking it out back and 'sorting' it for us. So what happened really came as no big surprise.
My daughter was a very diligent student, never wanting to let down her teachers by not turning her homework in as soon as she got to school (at least until she hit 14).
One morning our daughter was trying to find the math homework that she knew she had completed the night before. My wife assisted in the search and soon found a partially chewed up piece of our daughter's homework page.
Our daughter was devastated! How could she possibly walk in to school and publicly announce,
“My dog ate my homework!”
without becoming the laughing stock of the school?
Like this:
Mama Bear (my wife) storms into the classroom and vehemently upholds our daughter's “dog ate my homework” bit, showing the teacher the half eaten paper.
Funny thing was, the teacher would have never doubted our little girl for one minute. Back then, Billie Jo was the sweetest, cutest, most polite and well mannered child a parent could possibly hope for. And her teachers loved her.
So, if you have partial proof, it can be a valid excuse.

How old was Billie Jo when the dog ate her homework

Assistant: not enough information",correct,incorrect,1.0,0.4592284157084879,0.8568886070797359,,True,2.0,17.256,"Human: Consider the following passage:

I'm going to take something that happened to my daughter for this answer.
Billie Jo (our daughter) was probably around ten years old when it happened. We had a young Black Labrador dog who had become quite smitten with chewing things up that she wasn't supposed to. The list grew longer as the months passed.
Looker, our black lab, had chewed up and eaten a $10 bill, my VCR remote control (probably around 1987), and a sticker-filled blackberry vine my wife had planted. How she did that one without serious repercussions is beyond me.
She also had a habit of grabbing the mail as it slid through the slot that was in our front door, taking it out back and 'sorting' it for us. So what happened really came as no big surprise.
My daughter was a very diligent student, never wanting to let down her teachers by not turning her homework in as soon as she got to school (at least until she hit 14).
One morning our daughter was trying to find the math homework that she knew she had completed the night before. My wife assisted in the search and soon found a partially chewed up piece of our daughter's homework page.
Our daughter was devastated! How could she possibly walk in to school and publicly announce,
“My dog ate my homework!”
without becoming the laughing stock of the school?
Like this:
Mama Bear (my wife) storms into the classroom and vehemently upholds our daughter's “dog ate my homework” bit, showing the teacher the half eaten paper.
Funny thing was, the teacher would have never doubted our little girl for one minute. Back then, Billie Jo was the sweetest, cutest, most polite and well mannered child a parent could possibly hope for. And her teachers loved her.
So, if you have partial proof, it can be a valid excuse.

How old was Billie Jo when the dog ate her homework","Human: Consider the following passage:

I'm going to take something that happened to my daughter for this answer.
Billie Jo (our daughter) was probably around ten years old when it happened. We had a young Black Labrador dog who had become quite smitten with chewing things up that she wasn't supposed to. The list grew longer as the months passed.
Looker, our black lab, had chewed up and eaten a $10 bill, my VCR remote control (probably around 1987), and a sticker-filled blackberry vine my wife had planted. How she did that one without serious repercussions is beyond me.
She also had a habit of grabbing the mail as it slid through the slot that was in our front door, taking it out back and 'sorting' it for us. So what happened really came as no big surprise.
My daughter was a very diligent student, never wanting to let down her teachers by not turning her homework in as soon as she got to school (at least until she hit 14).
One morning our daughter was trying to find the math homework that she knew she had completed the night before. My wife assisted in the search and soon found a partially chewed up piece of our daughter's homework page.
Our daughter was devastated! How could she possibly walk in to school and publicly announce,
“My dog ate my homework!”
without becoming the laughing stock of the school?
Like this:
Mama Bear (my wife) storms into the classroom and vehemently upholds our daughter's “dog ate my homework” bit, showing the teacher the half eaten paper.
Funny thing was, the teacher would have never doubted our little girl for one minute. Back then, Billie Jo was the sweetest, cutest, most polite and well mannered child a parent could possibly hope for. And her teachers loved her.
So, if you have partial proof, it can be a valid excuse.

How old was Billie Jo when the dog ate her homework

Response A: not enough information

Response B: around ten years old",,4565,12,MC456512,,around ten years old,not enough information,2
color,,brown,red,incorrect,correct,"Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?

Assistant: brown","Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?

Assistant: red",incorrect,correct,1.0,0.3017802949638334,0.61223806496151,,False,5.0,37.869,"Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?","Human: What is the color most closely matching this RGB representation: rgb(137, 82, 113) ?

Response A: brown

Response B: red",,3873,12,MC387312,,red,brown,2
crash_blossom,,noun,verb,correct,incorrect,"Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is waves? Sentence: Giant waves down the Colaba Causeway

Assistant: noun","Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is waves? Sentence: Giant waves down the Colaba Causeway

Assistant: verb",correct,incorrect,1.0,0.839261903515711,1.0,,True,1.0,1.945999999999998,"Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is waves? Sentence: Giant waves down the Colaba Causeway","Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is waves? Sentence: Giant waves down the Colaba Causeway

Response A: noun

Response B: verb",,3021,21,MC302121,,noun,verb,2
causal_judgment,,Yes,No,correct,incorrect,"Human: In a particular building there are two businesses, a travel agency and a graphic design studio. The building's climate control system is a new design that saves energy by keeping track of the number of people in the building, and only turning on when enough people have entered the building. The climate control system will only turn on when the people who work at the travel agency and the people who work in the design studio arrive for work. Neither office has enough employees to turn on the climate control system on their own. The travel agency employees almost always arrive at 8:45 am, but the design studio employees almost always arrive at 10 am. Today, the travel agency employees arrived at 8:45 am. Unexpectedly, the design studio employees also arrived at 8:45 am to meet a deadline. So, today, the climate control system turned on at 8:45 am. Did the design studio agents cause the climate control system to turn on at 8:45 am?

Assistant: Yes","Human: In a particular building there are two businesses, a travel agency and a graphic design studio. The building's climate control system is a new design that saves energy by keeping track of the number of people in the building, and only turning on when enough people have entered the building. The climate control system will only turn on when the people who work at the travel agency and the people who work in the design studio arrive for work. Neither office has enough employees to turn on the climate control system on their own. The travel agency employees almost always arrive at 8:45 am, but the design studio employees almost always arrive at 10 am. Today, the travel agency employees arrived at 8:45 am. Unexpectedly, the design studio employees also arrived at 8:45 am to meet a deadline. So, today, the climate control system turned on at 8:45 am. Did the design studio agents cause the climate control system to turn on at 8:45 am?

Assistant: No",correct,incorrect,1.0,0.864572109478295,1.0,,True,1.0,1.6089999999999949,"Human: In a particular building there are two businesses, a travel agency and a graphic design studio. The building's climate control system is a new design that saves energy by keeping track of the number of people in the building, and only turning on when enough people have entered the building. The climate control system will only turn on when the people who work at the travel agency and the people who work in the design studio arrive for work. Neither office has enough employees to turn on the climate control system on their own. The travel agency employees almost always arrive at 8:45 am, but the design studio employees almost always arrive at 10 am. Today, the travel agency employees arrived at 8:45 am. Unexpectedly, the design studio employees also arrived at 8:45 am to meet a deadline. So, today, the climate control system turned on at 8:45 am. Did the design studio agents cause the climate control system to turn on at 8:45 am?","Human: In a particular building there are two businesses, a travel agency and a graphic design studio. The building's climate control system is a new design that saves energy by keeping track of the number of people in the building, and only turning on when enough people have entered the building. The climate control system will only turn on when the people who work at the travel agency and the people who work in the design studio arrive for work. Neither office has enough employees to turn on the climate control system on their own. The travel agency employees almost always arrive at 8:45 am, but the design studio employees almost always arrive at 10 am. Today, the travel agency employees arrived at 8:45 am. Unexpectedly, the design studio employees also arrived at 8:45 am to meet a deadline. So, today, the climate control system turned on at 8:45 am. Did the design studio agents cause the climate control system to turn on at 8:45 am?

Response A: Yes

Response B: No",,3823,21,MC382321,,Yes,No,2
trivia_qa,,The 50p coin was introduced into circulation in Britain in 1969.,The 50p coin was introduced into circulation in Britain in 1976.,correct,incorrect,"Human: In which year was the 50p coin introduced into circulation in Britain?

Assistant: The 50p coin was introduced into circulation in Britain in 1969.","Human: In which year was the 50p coin introduced into circulation in Britain?

Assistant: The 50p coin was introduced into circulation in Britain in 1976.",correct,incorrect,1.0,0.563041155788019,0.755349457881774,,True,3.0,10.092,Human: In which year was the 50p coin introduced into circulation in Britain?,"Human: In which year was the 50p coin introduced into circulation in Britain?

Response A: The 50p coin was introduced into circulation in Britain in 1969.

Response B: The 50p coin was introduced into circulation in Britain in 1976.",,3720,21,MC372021,,The 50p coin was introduced into circulation in Britain in 1969.,The 50p coin was introduced into circulation in Britain in 1976.,2
general_knowledge,,366,30,correct,incorrect,"Human: How many days are in a leap year?

Assistant: 366","Human: How many days are in a leap year?

Assistant: 30",correct,incorrect,1.0,0.7602784741493749,0.6765895749444931,,True,4.0,3.3039999999999985,Human: How many days are in a leap year?,"Human: How many days are in a leap year?

Response A: 366

Response B: 30",,3772,21,MC377221,,366,30,2
QuAIL,,Lavera Sensitive Shampoo,Beauty Best Friend,correct,incorrect,"Human: Consider the following passage:

Regular readers of Beauty Best Friend blog will know that I suffer from an extremely sensitive scalp which can be really itchy, and I have to be very careful what shampoo I use. I know that I’m sensitive to shampoos containing sodium laureth sulfate (also known as SLS, it’s the ingredient that makes shampoos, shower gels and soaps lather) but I’m also sensitive to some other ingredients in shampoos too – mainly fragrances.
I had previously been using Rainforest Balance Shampoo and Conditioner from The Body Shop®, but I found the conditioner a bit too rich and my hair didn’t always feel totally clean after using it. So I started doing a bit of research into recommended natural shampoos – and this Sensitive Shampoo from Lavera kept coming up again and again! Several of the reviews I read said that this was the best shampoo for sensitive scalps and that it left hair feeling really clean and soft, so I decided to try it.
The shampoo is a translucent peach-coloured gel that contains organic witch hazel and organic almond milk. It has quite a strong scent, but it’s a nice one so it doesn’t put me off. The shampoo feels creamy when you rub it together in your hands, but I did need quite a lot of it to get a good lather on my first application – the second application lathers a lot more easily.
I definitely agree that this makes hair feel a lot cleaner than a lot of the other SLS-free shampoos that I’ve tried, my hair feels clean and full and soft when I’ve used it – the same way it would do if I were using a regular shampoo. I think it also helps my hair to dry more quickly and makes it easier to straighten too. But where this shampoo is outstanding is the way it makes my scalp feel – my scalp feels soothed and calm and there’s no hint of itching. I’ve been using Lavera Sensitive Shampoo for over a year now and I wouldn’t change it for the world, it’s definitely one of the best shampoos for a sensitive itchy scalp.

What shampoo did the author switch to?

Assistant: Lavera Sensitive Shampoo","Human: Consider the following passage:

Regular readers of Beauty Best Friend blog will know that I suffer from an extremely sensitive scalp which can be really itchy, and I have to be very careful what shampoo I use. I know that I’m sensitive to shampoos containing sodium laureth sulfate (also known as SLS, it’s the ingredient that makes shampoos, shower gels and soaps lather) but I’m also sensitive to some other ingredients in shampoos too – mainly fragrances.
I had previously been using Rainforest Balance Shampoo and Conditioner from The Body Shop®, but I found the conditioner a bit too rich and my hair didn’t always feel totally clean after using it. So I started doing a bit of research into recommended natural shampoos – and this Sensitive Shampoo from Lavera kept coming up again and again! Several of the reviews I read said that this was the best shampoo for sensitive scalps and that it left hair feeling really clean and soft, so I decided to try it.
The shampoo is a translucent peach-coloured gel that contains organic witch hazel and organic almond milk. It has quite a strong scent, but it’s a nice one so it doesn’t put me off. The shampoo feels creamy when you rub it together in your hands, but I did need quite a lot of it to get a good lather on my first application – the second application lathers a lot more easily.
I definitely agree that this makes hair feel a lot cleaner than a lot of the other SLS-free shampoos that I’ve tried, my hair feels clean and full and soft when I’ve used it – the same way it would do if I were using a regular shampoo. I think it also helps my hair to dry more quickly and makes it easier to straighten too. But where this shampoo is outstanding is the way it makes my scalp feel – my scalp feels soothed and calm and there’s no hint of itching. I’ve been using Lavera Sensitive Shampoo for over a year now and I wouldn’t change it for the world, it’s definitely one of the best shampoos for a sensitive itchy scalp.

What shampoo did the author switch to?

Assistant: Beauty Best Friend",correct,incorrect,1.0,0.9461153972136034,1.0,,True,1.0,0.7639999999999993,"Human: Consider the following passage:

Regular readers of Beauty Best Friend blog will know that I suffer from an extremely sensitive scalp which can be really itchy, and I have to be very careful what shampoo I use. I know that I’m sensitive to shampoos containing sodium laureth sulfate (also known as SLS, it’s the ingredient that makes shampoos, shower gels and soaps lather) but I’m also sensitive to some other ingredients in shampoos too – mainly fragrances.
I had previously been using Rainforest Balance Shampoo and Conditioner from The Body Shop®, but I found the conditioner a bit too rich and my hair didn’t always feel totally clean after using it. So I started doing a bit of research into recommended natural shampoos – and this Sensitive Shampoo from Lavera kept coming up again and again! Several of the reviews I read said that this was the best shampoo for sensitive scalps and that it left hair feeling really clean and soft, so I decided to try it.
The shampoo is a translucent peach-coloured gel that contains organic witch hazel and organic almond milk. It has quite a strong scent, but it’s a nice one so it doesn’t put me off. The shampoo feels creamy when you rub it together in your hands, but I did need quite a lot of it to get a good lather on my first application – the second application lathers a lot more easily.
I definitely agree that this makes hair feel a lot cleaner than a lot of the other SLS-free shampoos that I’ve tried, my hair feels clean and full and soft when I’ve used it – the same way it would do if I were using a regular shampoo. I think it also helps my hair to dry more quickly and makes it easier to straighten too. But where this shampoo is outstanding is the way it makes my scalp feel – my scalp feels soothed and calm and there’s no hint of itching. I’ve been using Lavera Sensitive Shampoo for over a year now and I wouldn’t change it for the world, it’s definitely one of the best shampoos for a sensitive itchy scalp.

What shampoo did the author switch to?","Human: Consider the following passage:

Regular readers of Beauty Best Friend blog will know that I suffer from an extremely sensitive scalp which can be really itchy, and I have to be very careful what shampoo I use. I know that I’m sensitive to shampoos containing sodium laureth sulfate (also known as SLS, it’s the ingredient that makes shampoos, shower gels and soaps lather) but I’m also sensitive to some other ingredients in shampoos too – mainly fragrances.
I had previously been using Rainforest Balance Shampoo and Conditioner from The Body Shop®, but I found the conditioner a bit too rich and my hair didn’t always feel totally clean after using it. So I started doing a bit of research into recommended natural shampoos – and this Sensitive Shampoo from Lavera kept coming up again and again! Several of the reviews I read said that this was the best shampoo for sensitive scalps and that it left hair feeling really clean and soft, so I decided to try it.
The shampoo is a translucent peach-coloured gel that contains organic witch hazel and organic almond milk. It has quite a strong scent, but it’s a nice one so it doesn’t put me off. The shampoo feels creamy when you rub it together in your hands, but I did need quite a lot of it to get a good lather on my first application – the second application lathers a lot more easily.
I definitely agree that this makes hair feel a lot cleaner than a lot of the other SLS-free shampoos that I’ve tried, my hair feels clean and full and soft when I’ve used it – the same way it would do if I were using a regular shampoo. I think it also helps my hair to dry more quickly and makes it easier to straighten too. But where this shampoo is outstanding is the way it makes my scalp feel – my scalp feels soothed and calm and there’s no hint of itching. I’ve been using Lavera Sensitive Shampoo for over a year now and I wouldn’t change it for the world, it’s definitely one of the best shampoos for a sensitive itchy scalp.

What shampoo did the author switch to?

Response A: Lavera Sensitive Shampoo

Response B: Beauty Best Friend",,3957,21,MC395721,,Lavera Sensitive Shampoo,Beauty Best Friend,2
identify_odd_metaphor,,He is known for his many rapid conquests of women.,He loved her more than words could say.,incorrect,correct,"Human: Which of the following sentences relating to love does not use metaphorical language that could also be applied to war?

Assistant: He loved her more than words could say.","Human: Which of the following sentences relating to love does not use metaphorical language that could also be applied to war?

Assistant: He is known for his many rapid conquests of women.",correct,incorrect,1.0,0.8858238149226056,1.0,,True,1.0,1.356,Human: Which of the following sentences relating to love does not use metaphorical language that could also be applied to war?,"Human: Which of the following sentences relating to love does not use metaphorical language that could also be applied to war?

Response A: He is known for his many rapid conquests of women.

Response B: He loved her more than words could say.",,2631,12,MC263112,,He loved her more than words could say.,He is known for his many rapid conquests of women.,2
mathematical_induction,,No,Yes,incorrect,correct,"Human: 3 is an odd integer. k + 2 is odd for any odd k. Therefore, 11 is odd. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: Yes","Human: 3 is an odd integer. k + 2 is odd for any odd k. Therefore, 11 is odd. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: No",correct,incorrect,0.0,0.2075625406448275,1.0,,True,1.0,60.094,"Human: 3 is an odd integer. k + 2 is odd for any odd k. Therefore, 11 is odd. Is this a correct induction argument (even though some of the assumptions may be incorrect)?","Human: 3 is an odd integer. k + 2 is odd for any odd k. Therefore, 11 is odd. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Response A: No

Response B: Yes",,1463,12,MC146312,,Yes,No,2
vitaminc_fact_verification,,False,True,incorrect,correct,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Beautiful Trauma World Tour: The tour began in Phoenix on March 1 , 2018 , and is scheduled to end on November 2 , 2019 , in Austin , consisting of 158 shows.
Claim: The Beautiful Trauma World Tour consists of less than 160 shows .
True, False, or Neither?

Assistant: True","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Beautiful Trauma World Tour: The tour began in Phoenix on March 1 , 2018 , and is scheduled to end on November 2 , 2019 , in Austin , consisting of 158 shows.
Claim: The Beautiful Trauma World Tour consists of less than 160 shows .
True, False, or Neither?

Assistant: False",correct,incorrect,1.0,0.8494802115029569,1.0,,True,1.0,1.805,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Beautiful Trauma World Tour: The tour began in Phoenix on March 1 , 2018 , and is scheduled to end on November 2 , 2019 , in Austin , consisting of 158 shows.
Claim: The Beautiful Trauma World Tour consists of less than 160 shows .
True, False, or Neither?","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Beautiful Trauma World Tour: The tour began in Phoenix on March 1 , 2018 , and is scheduled to end on November 2 , 2019 , in Austin , consisting of 158 shows.
Claim: The Beautiful Trauma World Tour consists of less than 160 shows .
True, False, or Neither?

Response A: False

Response B: True",,2841,12,MC284112,,True,False,2
professional_psychology,,are uncorrelated with each other but are moderately correlated with the criterion,are highly intercorrelated with each other and moderately correlated with the criterion,correct,incorrect,"Human: In the construction of a multiple regression equation for purposes of prediction, the optimal combination of measures is one in which the predictors

Assistant: are highly intercorrelated with each other and moderately correlated with the criterion","Human: In the construction of a multiple regression equation for purposes of prediction, the optimal combination of measures is one in which the predictors

Assistant: are uncorrelated with each other but are moderately correlated with the criterion",incorrect,correct,0.0,0.4586358095808619,1.0,,False,1.0,17.308,"Human: In the construction of a multiple regression equation for purposes of prediction, the optimal combination of measures is one in which the predictors","Human: In the construction of a multiple regression equation for purposes of prediction, the optimal combination of measures is one in which the predictors

Response A: are uncorrelated with each other but are moderately correlated with the criterion

Response B: are highly intercorrelated with each other and moderately correlated with the criterion",,1154,21,MC115421,,are uncorrelated with each other but are moderately correlated with the criterion,are highly intercorrelated with each other and moderately correlated with the criterion,2
trivia_qa,,The city of Sunderland stands at the mouth of River Ganges,The city of Sunderland stands at the mouth of the River Wear.,incorrect,correct,"Human: The city of Sunderland stands at the mouth of which river?

Assistant: The city of Sunderland stands at the mouth of River Ganges","Human: The city of Sunderland stands at the mouth of which river?

Assistant: The city of Sunderland stands at the mouth of the River Wear.",incorrect,correct,0.3333333333333333,0.9454079381349274,1.0,,False,1.0,0.7700000000000005,Human: The city of Sunderland stands at the mouth of which river?,"Human: The city of Sunderland stands at the mouth of which river?

Response A: The city of Sunderland stands at the mouth of River Ganges

Response B: The city of Sunderland stands at the mouth of the River Wear.",,1443,12,MC144312,,The city of Sunderland stands at the mouth of the River Wear.,The city of Sunderland stands at the mouth of River Ganges,2
elementary_mathematics,,Divide 30 by 5 to find 6 teams.,Multiply 30 and 5 to find 150 teams.,correct,incorrect,"Human: A total of 30 players will play basketball at a park. There will be exactly 5 players on each team. Which statement correctly explains how to find the number of teams needed?

Assistant: Divide 30 by 5 to find 6 teams.","Human: A total of 30 players will play basketball at a park. There will be exactly 5 players on each team. Which statement correctly explains how to find the number of teams needed?

Assistant: Multiply 30 and 5 to find 150 teams.",correct,incorrect,1.0,0.9595302784210176,1.0,,True,1.0,0.6539999999999999,Human: A total of 30 players will play basketball at a park. There will be exactly 5 players on each team. Which statement correctly explains how to find the number of teams needed?,"Human: A total of 30 players will play basketball at a park. There will be exactly 5 players on each team. Which statement correctly explains how to find the number of teams needed?

Response A: Divide 30 by 5 to find 6 teams.

Response B: Multiply 30 and 5 to find 150 teams.",,2022,21,MC202221,,Divide 30 by 5 to find 6 teams.,Multiply 30 and 5 to find 150 teams.,2
contextual_parametric_knowledge_conflicts,,Jill Hennessy,Noah Beery Jr.,correct,incorrect,"Human: What is the answer to the question, assuming the context is true.


Question: who played rockford 's dad in the rockford files?
Context: The Rockford Files is an American television drama series starring James Garner that aired on the NBC network between September 13 , 1974 , and January 10 , 1980 , and has remained in syndication to the present day . Garner portrays Los Angeles - based private investigator Jim Rockford with Jill Hennessy , in the supporting role of his father , a retired truck driver nicknamed `` Rocky '' .
  

Assistant: Jill Hennessy","Human: What is the answer to the question, assuming the context is true.


Question: who played rockford 's dad in the rockford files?
Context: The Rockford Files is an American television drama series starring James Garner that aired on the NBC network between September 13 , 1974 , and January 10 , 1980 , and has remained in syndication to the present day . Garner portrays Los Angeles - based private investigator Jim Rockford with Jill Hennessy , in the supporting role of his father , a retired truck driver nicknamed `` Rocky '' .
  

Assistant: Noah Beery Jr.",correct,incorrect,1.0,0.3031408641434308,0.8568886070797359,,True,2.0,37.616,"Human: What is the answer to the question, assuming the context is true.


Question: who played rockford 's dad in the rockford files?
Context: The Rockford Files is an American television drama series starring James Garner that aired on the NBC network between September 13 , 1974 , and January 10 , 1980 , and has remained in syndication to the present day . Garner portrays Los Angeles - based private investigator Jim Rockford with Jill Hennessy , in the supporting role of his father , a retired truck driver nicknamed `` Rocky '' .","Human: What is the answer to the question, assuming the context is true.


Question: who played rockford 's dad in the rockford files?
Context: The Rockford Files is an American television drama series starring James Garner that aired on the NBC network between September 13 , 1974 , and January 10 , 1980 , and has remained in syndication to the present day . Garner portrays Los Angeles - based private investigator Jim Rockford with Jill Hennessy , in the supporting role of his father , a retired truck driver nicknamed `` Rocky '' .

Response A: Jill Hennessy

Response B: Noah Beery Jr.",,4377,21,MC437721,,Jill Hennessy,Noah Beery Jr.,2
trivia_qa,,The Beach Boys recorded most of their 60s hits with Columbia Records,The Beach boys recorded most of their 60s hits on Capitol label.,incorrect,correct,"Human: On which label did the Beach boys record most of their 60s hits?

Assistant: The Beach boys recorded most of their 60s hits on Capitol label.","Human: On which label did the Beach boys record most of their 60s hits?

Assistant: The Beach Boys recorded most of their 60s hits with Columbia Records",correct,incorrect,0.3333333333333333,0.7524871363355992,0.8568886070797359,,True,2.0,3.468,Human: On which label did the Beach boys record most of their 60s hits?,"Human: On which label did the Beach boys record most of their 60s hits?

Response A: The Beach Boys recorded most of their 60s hits with Columbia Records

Response B: The Beach boys recorded most of their 60s hits on Capitol label.",,3737,12,MC373712,,The Beach boys recorded most of their 60s hits on Capitol label.,The Beach Boys recorded most of their 60s hits with Columbia Records,2
temporal_sequences,,1pm to 6pm,7pm to 8pm,correct,incorrect,"Human: 
Today, Linda went to the coffee shop. Between what times could they have gone?

We know that: 
Linda woke up at 5am.
William saw Linda waiting at the train station from 5am to 8am.
Leslie saw Linda buying a phone at the electronics store from 8am to 1pm.
John saw Linda driving to the water park from 6pm to 7pm.
Steven saw Linda taking photos near the Leaning Tower of Pisa from 7pm to 8pm.
Anthony saw Linda buying a bike at the bike shop from 8pm to 10pm.
The coffee shop was closed after 10pm.

Between what times could Linda have gone to the coffee shop?


Assistant: 1pm to 6pm","Human: 
Today, Linda went to the coffee shop. Between what times could they have gone?

We know that: 
Linda woke up at 5am.
William saw Linda waiting at the train station from 5am to 8am.
Leslie saw Linda buying a phone at the electronics store from 8am to 1pm.
John saw Linda driving to the water park from 6pm to 7pm.
Steven saw Linda taking photos near the Leaning Tower of Pisa from 7pm to 8pm.
Anthony saw Linda buying a bike at the bike shop from 8pm to 10pm.
The coffee shop was closed after 10pm.

Between what times could Linda have gone to the coffee shop?


Assistant: 7pm to 8pm",correct,incorrect,1.0,0.7018591790337302,1.0,,True,1.0,4.696999999999996,"Human: Today, Linda went to the coffee shop. Between what times could they have gone?

We know that: 
Linda woke up at 5am.
William saw Linda waiting at the train station from 5am to 8am.
Leslie saw Linda buying a phone at the electronics store from 8am to 1pm.
John saw Linda driving to the water park from 6pm to 7pm.
Steven saw Linda taking photos near the Leaning Tower of Pisa from 7pm to 8pm.
Anthony saw Linda buying a bike at the bike shop from 8pm to 10pm.
The coffee shop was closed after 10pm.

Between what times could Linda have gone to the coffee shop?","Human: Today, Linda went to the coffee shop. Between what times could they have gone?

We know that: 
Linda woke up at 5am.
William saw Linda waiting at the train station from 5am to 8am.
Leslie saw Linda buying a phone at the electronics store from 8am to 1pm.
John saw Linda driving to the water park from 6pm to 7pm.
Steven saw Linda taking photos near the Leaning Tower of Pisa from 7pm to 8pm.
Anthony saw Linda buying a bike at the bike shop from 8pm to 10pm.
The coffee shop was closed after 10pm.

Between what times could Linda have gone to the coffee shop?

Response A: 1pm to 6pm

Response B: 7pm to 8pm",,2300,21,MC230021,,1pm to 6pm,7pm to 8pm,2
