source,difficulty,choice1,choice2,choice1_type,choice2_type,chosen,rejected,chosen_type,rejected_type,confidence_scores,decision_time,number_of_clicks,scratch_space,correct_chosen,raw_number_of_clicks,raw_decision_time,prompt,prompt_response_group,other_info,IDs,tags,tag_IDs,categories,correct_statements,incorrect_statements,ordering
high_school_physics,,6:00 AM,24 A,incorrect,correct,"Human: A photocell of work function ϕ = 2eV is connected to a resistor in series. Light of frequency f = 1 × 10^15 Hz hits a metal plate of the photocell. If the power of the light is P = 100 W, what is the current through the resistor?

Assistant: 24 A","Human: A photocell of work function ϕ = 2eV is connected to a resistor in series. Light of frequency f = 1 × 10^15 Hz hits a metal plate of the photocell. If the power of the light is P = 100 W, what is the current through the resistor?

Assistant: 6:00 AM",correct,incorrect,1.0,0.5377270862651125,0.755349457881774,,True,3.0,13.494,"Human: A photocell of work function ϕ = 2eV is connected to a resistor in series. Light of frequency f = 1 × 10^15 Hz hits a metal plate of the photocell. If the power of the light is P = 100 W, what is the current through the resistor?","Human: A photocell of work function ϕ = 2eV is connected to a resistor in series. Light of frequency f = 1 × 10^15 Hz hits a metal plate of the photocell. If the power of the light is P = 100 W, what is the current through the resistor?

Response A: 6:00 AM

Response B: 24 A",,2949,12,MC294912,,24 A,6:00 AM,2
mathematical_induction,,Yes,No,correct,incorrect,"Human: k + 4 is odd for any odd k, and 3 is an odd integer. 11 is an odd integer. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: Yes","Human: k + 4 is odd for any odd k, and 3 is an odd integer. 11 is an odd integer. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: No",correct,incorrect,0.6666666666666666,0.3934081865218357,0.5106989157635481,,True,7.0,29.326,"Human: k + 4 is odd for any odd k, and 3 is an odd integer. 11 is an odd integer. Is this a correct induction argument (even though some of the assumptions may be incorrect)?","Human: k + 4 is odd for any odd k, and 3 is an odd integer. 11 is an odd integer. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Response A: Yes

Response B: No",,2552,21,MC255221,,Yes,No,2
figure_of_speech_detection,,Oxymoron,Onomatopoeia,correct,incorrect,"Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: Michael insisted that his brother act naturally when they were confronted by their mother.

Assistant: Oxymoron","Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: Michael insisted that his brother act naturally when they were confronted by their mother.

Assistant: Onomatopoeia",correct,incorrect,0.0,0.9597962715551076,1.0,,True,1.0,0.673,"Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: Michael insisted that his brother act naturally when they were confronted by their mother.","Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: Michael insisted that his brother act naturally when they were confronted by their mother.

Response A: Oxymoron

Response B: Onomatopoeia",,1085,21,MC108521,,Oxymoron,Onomatopoeia,2
unit_interpretation,,176,44,incorrect,correct,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

A heart beats 2 times every second. It will beat 88 times in () seconds.
 

Assistant: 176","Human: Please select the option that best replaces '()' in each text input given the chocies presented.

A heart beats 2 times every second. It will beat 88 times in () seconds.
 

Assistant: 44",incorrect,correct,1.0,0.4914327934721706,0.6765895749444931,,False,4.0,17.366999999999997,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

A heart beats 2 times every second. It will beat 88 times in () seconds.","Human: Please select the option that best replaces '()' in each text input given the chocies presented.

A heart beats 2 times every second. It will beat 88 times in () seconds.

Response A: 176

Response B: 44",,4101,12,MC410112,,44,176,2
QuAIL,,possible collusion between Trump's campaign and Russia,Clinton's affair with an intern,correct,incorrect,"Human: Consider the following passage:

In recent weeks, the investigation into possible collusion between President Donald Trump’s presidential campaign and Russia has intensified, raising the prospect that the probe could become an issue in advance of the November midterm congressional elections.
Former Trump campaign manager Paul Manafort made another appearance in federal court in Washington Wednesday, where he pleaded not guilty to the latest round of charges brought by special counsel Robert Mueller.

Last week, Rick Gates, Manafort’s former deputy, pleaded guilty to lying to prosecutors and is now cooperating with the investigation.
In mid-February, 13 Russians were indicted in connection with election meddling, which deputy attorney general Rod Rosenstein described as an effort to “promote discord in the United States and undermine public confidence in democracy. We must not allow them to succeed.”
Congressional inquiries also continue. Hope Hicks, the White House communications director and a longtime Trump aide, was the latest figure to testify before a congressional committee on the Russia probe.
Hicks declined to answer some questions before a closed session of the House Intelligence Committee, frustrating several Democrats.
“This is not executive privilege. This is executive stonewalling,” said ranking committee Democrat Rep. Adam Schiff.

But there was more pushback from the White House this week. President Trump fired off a series of tweets dismissing the probe as a “WITCH HUNT.”
“They have had this phony cloud over this administration, over our government,” Trump told reporters at the White House last month. “And it has hurt our government, it does hurt our government. It is a Democrat hoax.”
Democrats reject that view, including Sen. Mark Warner, the top Democrat on the Senate Intelligence Committee.
“I continue to believe that this is the most important thing that I will work on in my whole public career, and getting the whole truth out is extraordinarily important,” he said.

Warner’s committee is also investigating possible collusion between the Trump campaign and Russia, an issue that has cast a cloud over the White House since Trump took office.

What was Warner's committee investigating?

Assistant: possible collusion between Trump's campaign and Russia","Human: Consider the following passage:

In recent weeks, the investigation into possible collusion between President Donald Trump’s presidential campaign and Russia has intensified, raising the prospect that the probe could become an issue in advance of the November midterm congressional elections.
Former Trump campaign manager Paul Manafort made another appearance in federal court in Washington Wednesday, where he pleaded not guilty to the latest round of charges brought by special counsel Robert Mueller.

Last week, Rick Gates, Manafort’s former deputy, pleaded guilty to lying to prosecutors and is now cooperating with the investigation.
In mid-February, 13 Russians were indicted in connection with election meddling, which deputy attorney general Rod Rosenstein described as an effort to “promote discord in the United States and undermine public confidence in democracy. We must not allow them to succeed.”
Congressional inquiries also continue. Hope Hicks, the White House communications director and a longtime Trump aide, was the latest figure to testify before a congressional committee on the Russia probe.
Hicks declined to answer some questions before a closed session of the House Intelligence Committee, frustrating several Democrats.
“This is not executive privilege. This is executive stonewalling,” said ranking committee Democrat Rep. Adam Schiff.

But there was more pushback from the White House this week. President Trump fired off a series of tweets dismissing the probe as a “WITCH HUNT.”
“They have had this phony cloud over this administration, over our government,” Trump told reporters at the White House last month. “And it has hurt our government, it does hurt our government. It is a Democrat hoax.”
Democrats reject that view, including Sen. Mark Warner, the top Democrat on the Senate Intelligence Committee.
“I continue to believe that this is the most important thing that I will work on in my whole public career, and getting the whole truth out is extraordinarily important,” he said.

Warner’s committee is also investigating possible collusion between the Trump campaign and Russia, an issue that has cast a cloud over the White House since Trump took office.

What was Warner's committee investigating?

Assistant: Clinton's affair with an intern",correct,incorrect,1.0,0.912494829018715,1.0,,True,1.0,1.1309999999999985,"Human: Consider the following passage:

In recent weeks, the investigation into possible collusion between President Donald Trump’s presidential campaign and Russia has intensified, raising the prospect that the probe could become an issue in advance of the November midterm congressional elections.
Former Trump campaign manager Paul Manafort made another appearance in federal court in Washington Wednesday, where he pleaded not guilty to the latest round of charges brought by special counsel Robert Mueller.

Last week, Rick Gates, Manafort’s former deputy, pleaded guilty to lying to prosecutors and is now cooperating with the investigation.
In mid-February, 13 Russians were indicted in connection with election meddling, which deputy attorney general Rod Rosenstein described as an effort to “promote discord in the United States and undermine public confidence in democracy. We must not allow them to succeed.”
Congressional inquiries also continue. Hope Hicks, the White House communications director and a longtime Trump aide, was the latest figure to testify before a congressional committee on the Russia probe.
Hicks declined to answer some questions before a closed session of the House Intelligence Committee, frustrating several Democrats.
“This is not executive privilege. This is executive stonewalling,” said ranking committee Democrat Rep. Adam Schiff.

But there was more pushback from the White House this week. President Trump fired off a series of tweets dismissing the probe as a “WITCH HUNT.”
“They have had this phony cloud over this administration, over our government,” Trump told reporters at the White House last month. “And it has hurt our government, it does hurt our government. It is a Democrat hoax.”
Democrats reject that view, including Sen. Mark Warner, the top Democrat on the Senate Intelligence Committee.
“I continue to believe that this is the most important thing that I will work on in my whole public career, and getting the whole truth out is extraordinarily important,” he said.

Warner’s committee is also investigating possible collusion between the Trump campaign and Russia, an issue that has cast a cloud over the White House since Trump took office.

What was Warner's committee investigating?","Human: Consider the following passage:

In recent weeks, the investigation into possible collusion between President Donald Trump’s presidential campaign and Russia has intensified, raising the prospect that the probe could become an issue in advance of the November midterm congressional elections.
Former Trump campaign manager Paul Manafort made another appearance in federal court in Washington Wednesday, where he pleaded not guilty to the latest round of charges brought by special counsel Robert Mueller.

Last week, Rick Gates, Manafort’s former deputy, pleaded guilty to lying to prosecutors and is now cooperating with the investigation.
In mid-February, 13 Russians were indicted in connection with election meddling, which deputy attorney general Rod Rosenstein described as an effort to “promote discord in the United States and undermine public confidence in democracy. We must not allow them to succeed.”
Congressional inquiries also continue. Hope Hicks, the White House communications director and a longtime Trump aide, was the latest figure to testify before a congressional committee on the Russia probe.
Hicks declined to answer some questions before a closed session of the House Intelligence Committee, frustrating several Democrats.
“This is not executive privilege. This is executive stonewalling,” said ranking committee Democrat Rep. Adam Schiff.

But there was more pushback from the White House this week. President Trump fired off a series of tweets dismissing the probe as a “WITCH HUNT.”
“They have had this phony cloud over this administration, over our government,” Trump told reporters at the White House last month. “And it has hurt our government, it does hurt our government. It is a Democrat hoax.”
Democrats reject that view, including Sen. Mark Warner, the top Democrat on the Senate Intelligence Committee.
“I continue to believe that this is the most important thing that I will work on in my whole public career, and getting the whole truth out is extraordinarily important,” he said.

Warner’s committee is also investigating possible collusion between the Trump campaign and Russia, an issue that has cast a cloud over the White House since Trump took office.

What was Warner's committee investigating?

Response A: possible collusion between Trump's campaign and Russia

Response B: Clinton's affair with an intern",,4508,21,MC450821,,possible collusion between Trump's campaign and Russia,Clinton's affair with an intern,2
,,Portfolio A,Portfolio B,correct,incorrect,"Human: You have $10,000 to invest and are considering two portfolios. Which option do you prefer  Portfolio A: Invest all $10,000 in a diversified mutual fund that includes stocks, bonds, and real estate, with a historical annual variance of 5%.
Portfolio B: Split your $10,000 equally among 10 different tech stocks from the same industry, each with a historical annual variance of 15%.

Assistant: Portfolio A","Human: You have $10,000 to invest and are considering two portfolios. Which option do you prefer  Portfolio A: Invest all $10,000 in a diversified mutual fund that includes stocks, bonds, and real estate, with a historical annual variance of 5%.
Portfolio B: Split your $10,000 equally among 10 different tech stocks from the same industry, each with a historical annual variance of 15%.

Assistant: Portfolio B",correct,incorrect,1.0,0.4741479630736279,0.8568886070797359,,True,2.0,19.065,"Human: You have $10,000 to invest and are considering two portfolios. Which option do you prefer  Portfolio A: Invest all $10,000 in a diversified mutual fund that includes stocks, bonds, and real estate, with a historical annual variance of 5%.
Portfolio B: Split your $10,000 equally among 10 different tech stocks from the same industry, each with a historical annual variance of 15%.","Human: You have $10,000 to invest and are considering two portfolios. Which option do you prefer  Portfolio A: Invest all $10,000 in a diversified mutual fund that includes stocks, bonds, and real estate, with a historical annual variance of 5%.
Portfolio B: Split your $10,000 equally among 10 different tech stocks from the same industry, each with a historical annual variance of 15%.

Response A: Portfolio A

Response B: Portfolio B","Option A offers a diversified mutual fund with a lower historical variance of 5%, indicating lower actual risk. Option B involves splitting the investment equally among 10 tech stocks from the same industry, each with a higher variance of 15%. Since these stocks are from the same industry, they are likely to be highly correlated, providing minimal diversification benefits and resulting in a higher overall portfolio variance. Therefore, based on actual risk measured by variance, Option A is the safer choice.",5299,21,MC529921,Irrational diversification,Portfolio A,Portfolio B,2
,,Vaccinate 50 out of 55 children in Village B.,Vaccinate 60 out of 300 children in Village A.,incorrect,correct,"Human: A health organization has funds to distribute life-saving vaccines and cover the corresponding transport costs. Under their monetary constraints, they can choose one of two villages to distribute vaccines: they can either distribute vaccines to 60 out of the 300 children in Village A or 50 out of the 55 children in Village B. Which option should they choose to maximize the number of children vaccinated?

Assistant: Vaccinate 60 out of 300 children in Village A.","Human: A health organization has funds to distribute life-saving vaccines and cover the corresponding transport costs. Under their monetary constraints, they can choose one of two villages to distribute vaccines: they can either distribute vaccines to 60 out of the 300 children in Village A or 50 out of the 55 children in Village B. Which option should they choose to maximize the number of children vaccinated?

Assistant: Vaccinate 50 out of 55 children in Village B.",correct,incorrect,1.0,0.9461458662168748,1.0,,True,1.0,0.7940000000000005,"Human: A health organization has funds to distribute life-saving vaccines and cover the corresponding transport costs. Under their monetary constraints, they can choose one of two villages to distribute vaccines: they can either distribute vaccines to 60 out of the 300 children in Village A or 50 out of the 55 children in Village B. Which option should they choose to maximize the number of children vaccinated?","Human: A health organization has funds to distribute life-saving vaccines and cover the corresponding transport costs. Under their monetary constraints, they can choose one of two villages to distribute vaccines: they can either distribute vaccines to 60 out of the 300 children in Village A or 50 out of the 55 children in Village B. Which option should they choose to maximize the number of children vaccinated?

Response A: Vaccinate 50 out of 55 children in Village B.

Response B: Vaccinate 60 out of 300 children in Village A.","Option A vaccinates 60 children, whereas Option B vaccinates 50 children. Maximizing the number of children vaccinated means choosing Option A, as it helps more children overall. Despite Option B vaccinating a higher proportion of its village (approximately 91% vs. 20%), the absolute number of children helped is greater in Option A.

This question relates to the proportion dominance bias because individuals might prefer Option B due to the higher vaccination rate within that village, valuing the higher proportion over the higher absolute number of vaccinations in Option A.",5122,12,MC512212,Proportion dominance,Vaccinate 60 out of 300 children in Village A.,Vaccinate 50 out of 55 children in Village B.,2
high_school_statistics,,Mean 518 grams; standard deviation 3.5 grams,Mean 518 grams; standard deviation 6.1 grams,incorrect,correct,"Human: A new smartwatch is manufactured in one part of a factory, then secured for shipping in another, independent part of the factory. The weight of the smartwatch has a mean of 62 grams and a standard deviation of 1.0 grams. The weight of the packaging (box, user's guide, bubble wrap, etc.) has a mean of 456 grams and a standard deviation of 6 grams. Together, the distribution of the weight of the smartwatch and its packaging would have the following mean and standard deviation:

Assistant: Mean 518 grams; standard deviation 6.1 grams","Human: A new smartwatch is manufactured in one part of a factory, then secured for shipping in another, independent part of the factory. The weight of the smartwatch has a mean of 62 grams and a standard deviation of 1.0 grams. The weight of the packaging (box, user's guide, bubble wrap, etc.) has a mean of 456 grams and a standard deviation of 6 grams. Together, the distribution of the weight of the smartwatch and its packaging would have the following mean and standard deviation:

Assistant: Mean 518 grams; standard deviation 3.5 grams",correct,incorrect,1.0,0.8273007152562804,1.0,,True,1.0,2.2950000000000017,"Human: A new smartwatch is manufactured in one part of a factory, then secured for shipping in another, independent part of the factory. The weight of the smartwatch has a mean of 62 grams and a standard deviation of 1.0 grams. The weight of the packaging (box, user's guide, bubble wrap, etc.) has a mean of 456 grams and a standard deviation of 6 grams. Together, the distribution of the weight of the smartwatch and its packaging would have the following mean and standard deviation:","Human: A new smartwatch is manufactured in one part of a factory, then secured for shipping in another, independent part of the factory. The weight of the smartwatch has a mean of 62 grams and a standard deviation of 1.0 grams. The weight of the packaging (box, user's guide, bubble wrap, etc.) has a mean of 456 grams and a standard deviation of 6 grams. Together, the distribution of the weight of the smartwatch and its packaging would have the following mean and standard deviation:

Response A: Mean 518 grams; standard deviation 3.5 grams

Response B: Mean 518 grams; standard deviation 6.1 grams",,3088,12,MC308812,,Mean 518 grams; standard deviation 6.1 grams,Mean 518 grams; standard deviation 3.5 grams,2
general_knowledge,,Saturn,Mercury,correct,incorrect,"Human: Which planet in our solar system features prominent rings?

Assistant: Saturn","Human: Which planet in our solar system features prominent rings?

Assistant: Mercury",correct,incorrect,1.0,0.9951800309119044,1.0,,True,1.0,0.3959999999999999,Human: Which planet in our solar system features prominent rings?,"Human: Which planet in our solar system features prominent rings?

Response A: Saturn

Response B: Mercury",,4310,21,MC431021,,Saturn,Mercury,2
college_biology,,a human's and bird's evolution is convergent,the human and bird belong to a clade,incorrect,correct,"Human: The presence of homologous structures in two different organisms, such as the humerus in the front limb of a human and a bird, indicates that

Assistant: a human's and bird's evolution is convergent","Human: The presence of homologous structures in two different organisms, such as the humerus in the front limb of a human and a bird, indicates that

Assistant: the human and bird belong to a clade",incorrect,correct,1.0,0.3359456828551986,0.8568886070797359,,False,2.0,39.68899999999999,"Human: The presence of homologous structures in two different organisms, such as the humerus in the front limb of a human and a bird, indicates that","Human: The presence of homologous structures in two different organisms, such as the humerus in the front limb of a human and a bird, indicates that

Response A: a human's and bird's evolution is convergent

Response B: the human and bird belong to a clade",,1517,12,MC151712,,the human and bird belong to a clade,a human's and bird's evolution is convergent,2
color,,purple,black,incorrect,correct,"Human: What is the color most closely matching this HSL representation: hsl(161.02, 33.69%, 2.03%) ?

Assistant: black","Human: What is the color most closely matching this HSL representation: hsl(161.02, 33.69%, 2.03%) ?

Assistant: purple",correct,incorrect,0.3333333333333333,0.5348619416518781,0.755349457881774,,True,3.0,13.707999999999998,"Human: What is the color most closely matching this HSL representation: hsl(161.02, 33.69%, 2.03%) ?","Human: What is the color most closely matching this HSL representation: hsl(161.02, 33.69%, 2.03%) ?

Response A: purple

Response B: black",,2509,12,MC250912,,black,purple,2
high_school_european_history,,The conquest of Europe by Napoleon led to the creation of new factions and shifted the European balance of power.,The ideas of personal liberty and nationalism conceived during the Enlightenment resulted in radical revolutions that could spread throughout Europe.,incorrect,correct,"Human: This question refers to the following information.
Read the following excerpt.
The revolutionary seed had penetrated into every country and spread more or less. It was greatly developed under the régime of the military despotism of Bonaparte. His conquests displaced a number of laws, institutions, and customs; broke through bonds sacred among all nations, strong enough to resist time itself; which is more than can be said of certain benefits conferred by these innovators.
The monarchs will fulfil the duties imposed upon them by Him who, by entrusting them with power, has charged them to watch over the maintenance of justice, and the rights of all, to avoid the paths of error, and tread firmly in the way of truth. Placed beyond the passions which agitate society, it is in days of trial chiefly that they are called upon to despoil realities of their false appearances, and to show themselves as they are, fathers invested with the authority belonging by right to the heads of families, to prove that, in days of mourning, they know how to be just, wise, and therefore strong, and that they will not abandon the people whom they ought to govern to be the sport of factions, to error and its consequences, which must involve the loss of society.
Union between the monarchs is the basis of the policy which must now be followed to save society from total ruin. . . .
Let them not confound concessions made to parties with the good they ought to do for their people, in modifying, according to their recognized needs, such branches of the administration as require it.
Let them be just, but strong; beneficent, but strict.
Let them maintain religious principles in all their purity, and not allow the faith to be attacked and morality interpreted according to the social contract or the visions of foolish sectarians.
Let them suppress Secret Societies; that gangrene of society.
—Klemens von Metternich, Political Confession of Faith, 1820
Which of the following was the greatest cause of the fears expressed by Metternich in the document above?

Assistant: The ideas of personal liberty and nationalism conceived during the Enlightenment resulted in radical revolutions that could spread throughout Europe.","Human: This question refers to the following information.
Read the following excerpt.
The revolutionary seed had penetrated into every country and spread more or less. It was greatly developed under the régime of the military despotism of Bonaparte. His conquests displaced a number of laws, institutions, and customs; broke through bonds sacred among all nations, strong enough to resist time itself; which is more than can be said of certain benefits conferred by these innovators.
The monarchs will fulfil the duties imposed upon them by Him who, by entrusting them with power, has charged them to watch over the maintenance of justice, and the rights of all, to avoid the paths of error, and tread firmly in the way of truth. Placed beyond the passions which agitate society, it is in days of trial chiefly that they are called upon to despoil realities of their false appearances, and to show themselves as they are, fathers invested with the authority belonging by right to the heads of families, to prove that, in days of mourning, they know how to be just, wise, and therefore strong, and that they will not abandon the people whom they ought to govern to be the sport of factions, to error and its consequences, which must involve the loss of society.
Union between the monarchs is the basis of the policy which must now be followed to save society from total ruin. . . .
Let them not confound concessions made to parties with the good they ought to do for their people, in modifying, according to their recognized needs, such branches of the administration as require it.
Let them be just, but strong; beneficent, but strict.
Let them maintain religious principles in all their purity, and not allow the faith to be attacked and morality interpreted according to the social contract or the visions of foolish sectarians.
Let them suppress Secret Societies; that gangrene of society.
—Klemens von Metternich, Political Confession of Faith, 1820
Which of the following was the greatest cause of the fears expressed by Metternich in the document above?

Assistant: The conquest of Europe by Napoleon led to the creation of new factions and shifted the European balance of power.",correct,incorrect,1.0,0.3190862840416955,0.8568886070797359,,True,2.0,43.354,"Human: This question refers to the following information.
Read the following excerpt.
The revolutionary seed had penetrated into every country and spread more or less. It was greatly developed under the régime of the military despotism of Bonaparte. His conquests displaced a number of laws, institutions, and customs; broke through bonds sacred among all nations, strong enough to resist time itself; which is more than can be said of certain benefits conferred by these innovators.
The monarchs will fulfil the duties imposed upon them by Him who, by entrusting them with power, has charged them to watch over the maintenance of justice, and the rights of all, to avoid the paths of error, and tread firmly in the way of truth. Placed beyond the passions which agitate society, it is in days of trial chiefly that they are called upon to despoil realities of their false appearances, and to show themselves as they are, fathers invested with the authority belonging by right to the heads of families, to prove that, in days of mourning, they know how to be just, wise, and therefore strong, and that they will not abandon the people whom they ought to govern to be the sport of factions, to error and its consequences, which must involve the loss of society.
Union between the monarchs is the basis of the policy which must now be followed to save society from total ruin. . . .
Let them not confound concessions made to parties with the good they ought to do for their people, in modifying, according to their recognized needs, such branches of the administration as require it.
Let them be just, but strong; beneficent, but strict.
Let them maintain religious principles in all their purity, and not allow the faith to be attacked and morality interpreted according to the social contract or the visions of foolish sectarians.
Let them suppress Secret Societies; that gangrene of society.
—Klemens von Metternich, Political Confession of Faith, 1820
Which of the following was the greatest cause of the fears expressed by Metternich in the document above?","Human: This question refers to the following information.
Read the following excerpt.
The revolutionary seed had penetrated into every country and spread more or less. It was greatly developed under the régime of the military despotism of Bonaparte. His conquests displaced a number of laws, institutions, and customs; broke through bonds sacred among all nations, strong enough to resist time itself; which is more than can be said of certain benefits conferred by these innovators.
The monarchs will fulfil the duties imposed upon them by Him who, by entrusting them with power, has charged them to watch over the maintenance of justice, and the rights of all, to avoid the paths of error, and tread firmly in the way of truth. Placed beyond the passions which agitate society, it is in days of trial chiefly that they are called upon to despoil realities of their false appearances, and to show themselves as they are, fathers invested with the authority belonging by right to the heads of families, to prove that, in days of mourning, they know how to be just, wise, and therefore strong, and that they will not abandon the people whom they ought to govern to be the sport of factions, to error and its consequences, which must involve the loss of society.
Union between the monarchs is the basis of the policy which must now be followed to save society from total ruin. . . .
Let them not confound concessions made to parties with the good they ought to do for their people, in modifying, according to their recognized needs, such branches of the administration as require it.
Let them be just, but strong; beneficent, but strict.
Let them maintain religious principles in all their purity, and not allow the faith to be attacked and morality interpreted according to the social contract or the visions of foolish sectarians.
Let them suppress Secret Societies; that gangrene of society.
—Klemens von Metternich, Political Confession of Faith, 1820
Which of the following was the greatest cause of the fears expressed by Metternich in the document above?

Response A: The conquest of Europe by Napoleon led to the creation of new factions and shifted the European balance of power.

Response B: The ideas of personal liberty and nationalism conceived during the Enlightenment resulted in radical revolutions that could spread throughout Europe.",,1307,12,MC130712,,The ideas of personal liberty and nationalism conceived during the Enlightenment resulted in radical revolutions that could spread throughout Europe.,The conquest of Europe by Napoleon led to the creation of new factions and shifted the European balance of power.,2
computer_security,,Deep Web,Haunted web,correct,incorrect,"Human: The ____________ is anything which your search engine cannot search.

Assistant: Deep Web","Human: The ____________ is anything which your search engine cannot search.

Assistant: Haunted web",correct,incorrect,1.0,0.9305492256517542,0.8568886070797359,,True,2.0,0.9430000000000004,Human: The ____________ is anything which your search engine cannot search.,"Human: The ____________ is anything which your search engine cannot search.

Response A: Deep Web

Response B: Haunted web",,1961,21,MC196121,,Deep Web,Haunted web,2
english_proverbs,,Money does not grow on trees.,No gain without pain.,incorrect,correct,"Human: You thought you could pass the test just by giving a fast look at the book, without actually solving exercises and understanding the content in depth. Which of the following proverbs best apply to this situation?

Assistant: Money does not grow on trees.","Human: You thought you could pass the test just by giving a fast look at the book, without actually solving exercises and understanding the content in depth. Which of the following proverbs best apply to this situation?

Assistant: No gain without pain.",incorrect,correct,1.0,0.9538128242560744,0.8568886070797359,,False,2.0,0.7250000000000001,"Human: You thought you could pass the test just by giving a fast look at the book, without actually solving exercises and understanding the content in depth. Which of the following proverbs best apply to this situation?","Human: You thought you could pass the test just by giving a fast look at the book, without actually solving exercises and understanding the content in depth. Which of the following proverbs best apply to this situation?

Response A: Money does not grow on trees.

Response B: No gain without pain.",,1391,12,MC139112,,No gain without pain.,Money does not grow on trees.,2
vitaminc_fact_verification,,Neither,False,incorrect,correct,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Brazilian jiu-jitsu: Brazilian Jiu-Jitsu is a martial art , combat sport system that focuses only on boxing and ground fighting .
Claim: Brazilian jiu-jitsu includes grappling .
True, False, or Neither?

Assistant: False","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Brazilian jiu-jitsu: Brazilian Jiu-Jitsu is a martial art , combat sport system that focuses only on boxing and ground fighting .
Claim: Brazilian jiu-jitsu includes grappling .
True, False, or Neither?

Assistant: Neither",correct,incorrect,1.0,0.2064530360447014,0.244650542118226,,True,16.0,77.916,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Brazilian jiu-jitsu: Brazilian Jiu-Jitsu is a martial art , combat sport system that focuses only on boxing and ground fighting .
Claim: Brazilian jiu-jitsu includes grappling .
True, False, or Neither?","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Brazilian jiu-jitsu: Brazilian Jiu-Jitsu is a martial art , combat sport system that focuses only on boxing and ground fighting .
Claim: Brazilian jiu-jitsu includes grappling .
True, False, or Neither?

Response A: Neither

Response B: False",,2573,12,MC257312,,False,Neither,2
high_school_government_and_politics,,amount of interest on the national debt,amount the government spends in excess of its revenues,incorrect,correct,"Human: The term ""budget deficit"" refers to the

Assistant: amount the government spends in excess of its revenues","Human: The term ""budget deficit"" refers to the

Assistant: amount of interest on the national debt",correct,incorrect,1.0,0.9583991313230094,1.0,,True,1.0,0.6849999999999996,"Human: The term ""budget deficit"" refers to the","Human: The term ""budget deficit"" refers to the

Response A: amount of interest on the national debt

Response B: amount the government spends in excess of its revenues",,2894,12,MC289412,,amount the government spends in excess of its revenues,amount of interest on the national debt,2
elementary_mathematics,,The number pattern will never have two even numbers next to each other.,The next two numbers in the pattern will be an even number then an odd number.,correct,incorrect,"Human: Olivia used the rule ""Add 11"" to create the number pattern shown below. 10, 21, 32, 43, 54 Which statement about the number pattern is true?

Assistant: The number pattern will never have two even numbers next to each other.","Human: Olivia used the rule ""Add 11"" to create the number pattern shown below. 10, 21, 32, 43, 54 Which statement about the number pattern is true?

Assistant: The next two numbers in the pattern will be an even number then an odd number.",correct,incorrect,1.0,0.4051231063735842,1.0,,True,1.0,27.562,"Human: Olivia used the rule ""Add 11"" to create the number pattern shown below. 10, 21, 32, 43, 54 Which statement about the number pattern is true?","Human: Olivia used the rule ""Add 11"" to create the number pattern shown below. 10, 21, 32, 43, 54 Which statement about the number pattern is true?

Response A: The number pattern will never have two even numbers next to each other.

Response B: The next two numbers in the pattern will be an even number then an odd number.",,4701,21,MC470121,,The number pattern will never have two even numbers next to each other.,The next two numbers in the pattern will be an even number then an odd number.,2
world_religions,,Meiji,Honen,correct,incorrect,"Human:  Which Japanese government promoted a kind of national cult based on the emperor and his associations with kami?

Assistant: Honen","Human:  Which Japanese government promoted a kind of national cult based on the emperor and his associations with kami?

Assistant: Meiji",incorrect,correct,1.0,0.8516571910058648,1.0,,False,1.0,1.909,Human: Which Japanese government promoted a kind of national cult based on the emperor and his associations with kami?,"Human: Which Japanese government promoted a kind of national cult based on the emperor and his associations with kami?

Response A: Meiji

Response B: Honen",,4747,21,MC474721,,Meiji,Honen,2
elementary_math_qa,,27,9,correct,incorrect,"Human: What is the result of the following arithmetic operations?

divide 81 by 3,


Assistant: 27","Human: What is the result of the following arithmetic operations?

divide 81 by 3,


Assistant: 9",correct,incorrect,1.0,0.9724669502179342,1.0,,True,1.0,0.5679999999999996,"Human: What is the result of the following arithmetic operations?

divide 81 by 3,","Human: What is the result of the following arithmetic operations?

divide 81 by 3,

Response A: 27

Response B: 9",,1854,21,MC185421,,27,9,2
