source,difficulty,choice1,choice2,choice1_type,choice2_type,chosen,rejected,chosen_type,rejected_type,confidence_scores,decision_time,number_of_clicks,scratch_space,correct_chosen,raw_number_of_clicks,raw_decision_time,prompt,prompt_response_group,other_info,IDs,tags,tag_IDs,categories,correct_statements,incorrect_statements,ordering
strategyqa,,Yes,No,correct,incorrect,"Human: Will more people go in and out of Taco Bell than a Roy Rogers each year?

Assistant: Yes","Human: Will more people go in and out of Taco Bell than a Roy Rogers each year?

Assistant: No",correct,incorrect,1.0,0.9223721520078516,1.0,,True,1.0,1.0259999999999998,Human: Will more people go in and out of Taco Bell than a Roy Rogers each year?,"Human: Will more people go in and out of Taco Bell than a Roy Rogers each year?

Response A: Yes

Response B: No",,2142,12,MC214212,,Yes,No,1
nutrition,,Consumers with phenylketonuria must avoid the consumption of the sweetener aspartame,Consumers with phenylketonuria must avoid the consumption of the sweetener acesulfame K,correct,incorrect,"Human: Which of the following statements is correct (according to knowledge in 2020)?


Assistant: Consumers with phenylketonuria must avoid the consumption of the sweetener aspartame","Human: Which of the following statements is correct (according to knowledge in 2020)?


Assistant: Consumers with phenylketonuria must avoid the consumption of the sweetener acesulfame K",correct,incorrect,1.0,0.9432257432896324,1.0,,True,1.0,0.8209999999999997,Human: Which of the following statements is correct (according to knowledge in 2020)?,"Human: Which of the following statements is correct (according to knowledge in 2020)?

Response A: Consumers with phenylketonuria must avoid the consumption of the sweetener aspartame

Response B: Consumers with phenylketonuria must avoid the consumption of the sweetener acesulfame K",,3176,12,MC317612,,Consumers with phenylketonuria must avoid the consumption of the sweetener aspartame,Consumers with phenylketonuria must avoid the consumption of the sweetener acesulfame K,1
cs_algorithms,,3,8,incorrect,correct,"Human: Given two strings, determine the length of the longest common subsequence.

Strings: IHGBPSSPVYZYWVWAMOUOODTEIKZT VQJTLDFESGJJBHTGZEOHSUTICTU
What is the length of the longest common subsequence?

Assistant: 8","Human: Given two strings, determine the length of the longest common subsequence.

Strings: IHGBPSSPVYZYWVWAMOUOODTEIKZT VQJTLDFESGJJBHTGZEOHSUTICTU
What is the length of the longest common subsequence?

Assistant: 3",correct,incorrect,1.0,0.9144307702419706,1.0,,True,1.0,1.1099999999999994,"Human: Given two strings, determine the length of the longest common subsequence.

Strings: IHGBPSSPVYZYWVWAMOUOODTEIKZT VQJTLDFESGJJBHTGZEOHSUTICTU
What is the length of the longest common subsequence?","Human: Given two strings, determine the length of the longest common subsequence.

Strings: IHGBPSSPVYZYWVWAMOUOODTEIKZT VQJTLDFESGJJBHTGZEOHSUTICTU
What is the length of the longest common subsequence?

Response A: 3

Response B: 8",,1277,21,MC127721,,8,3,1
,,South Carolina has 271 municipalities.,South Carolina has 401 municipalities.,correct,incorrect,"Human: California has 482 municipalities. How many municipalities does South Carolina have?

Assistant: South Carolina has 271 municipalities.","Human: California has 482 municipalities. How many municipalities does South Carolina have?

Assistant: South Carolina has 401 municipalities.",correct,incorrect,0.0,0.916479675223048,1.0,,True,1.0,1.0879999999999992,Human: California has 482 municipalities. How many municipalities does South Carolina have?,"Human: California has 482 municipalities. How many municipalities does South Carolina have?

Response A: South Carolina has 271 municipalities.

Response B: South Carolina has 401 municipalities.",high anchor,5893,12,MC589312,Anchor Bias,South Carolina has 271 municipalities.,South Carolina has 401 municipalities.,1
movie_recommendation,,When the Levees Broke A Requiem in Four Acts,Dances with Wolves,incorrect,correct,"Human: Which movie is similar to the following list of movies: The Fugitive, The Shawshank Redemption, Braveheart, Pulp Fiction?
 

Assistant: Dances with Wolves","Human: Which movie is similar to the following list of movies: The Fugitive, The Shawshank Redemption, Braveheart, Pulp Fiction?
 

Assistant: When the Levees Broke A Requiem in Four Acts",correct,incorrect,1.0,0.9236305226994308,1.0,,True,1.0,1.013,"Human: Which movie is similar to the following list of movies: The Fugitive, The Shawshank Redemption, Braveheart, Pulp Fiction?","Human: Which movie is similar to the following list of movies: The Fugitive, The Shawshank Redemption, Braveheart, Pulp Fiction?

Response A: When the Levees Broke A Requiem in Four Acts

Response B: Dances with Wolves",,3374,21,MC337421,,Dances with Wolves,When the Levees Broke A Requiem in Four Acts,1
logical_fallacy_detection,,Invalid,Valid,correct,incorrect,"Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.

Assistant: Invalid","Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.

Assistant: Valid",correct,incorrect,1.0,0.934615568258604,1.0,,True,1.0,0.9030000000000004,Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.,"Human: Do you think the following argument is 'Valid' or 'Invalid'? All paintings are girls. Some girls are rabbits. Therefore no rabbits are paintings.

Response A: Invalid

Response B: Valid",,4685,12,MC468512,,Invalid,Valid,1
nonsense_words_grammar,,Present,Past,correct,incorrect,"Human: Does the following sentence describe events which take place in the past, present, or future? The sentinel malagarams with great valhelisep.

Assistant: Present","Human: Does the following sentence describe events which take place in the past, present, or future? The sentinel malagarams with great valhelisep.

Assistant: Past",correct,incorrect,1.0,0.9243114771596416,1.0,,True,1.0,1.0059999999999985,"Human: Does the following sentence describe events which take place in the past, present, or future? The sentinel malagarams with great valhelisep.","Human: Does the following sentence describe events which take place in the past, present, or future? The sentinel malagarams with great valhelisep.

Response A: Present

Response B: Past",,4742,12,MC474212,,Present,Past,1
QuAIL,,social issues,not enough information,incorrect,correct,"Human: Consider the following passage:

Alona's persistent knocking at the door of room 412 went unanswered for three minutes as she nervously shuffled her feet. Her book bag was super-saturated with textbooks, notebooks, schedules, rough drafts, and various other forms of academic paraphernalia. It was getting heavier. She continued to knock, even though there had as yet been no answer, because the note card tacked to the right of the door indicated that these indeed were Prof. Turgy K. Sigger's office hours. She could see the light under the door and thought she had heard a groan. Just before she decided to give up, slow feet approached from the opposite side, then silence; with a dramatic turn of the knob, the door swung open.
""Was this trip really necessary?"" asked Prof. Sigger, blinking and brushing his oily, graying hair back into place.
""These are your office hours,"" Alona replied. She nervously smiled, feeling the corners of her mouth twitch. Somewhere in the darkened hall, a janitor coughed.
""All right,"" conceded Prof. Sigger. ""Come in.""
The carpet was smothered by leaning towers of textbooks. Papers lined the left side of the desk, above which was a small note card which read ""To Be Graded."" On the right side, the oak finish gleamed of the mid-morning light piercing the Venetian blinds.
""You've come about your final project,"" Prof. Sigger stated.
""It's only mid-term,"" Alona reminded him.
""Oh yes, yes,"" continued Prof. Sigger, without conscious embarrassment. ""Mid-term grade. I think I have it here. Somewhere."" His hands disappeared into the left side of his desk.
""You told the class that we would get a C if we maintained that Coca-Cola isn't a crypto-fascist conspiracy.""
""Oh yes,"" said Prof. Sigger. ""We were discussing social issues, as I remember. I was quoting Marx and some little idiot brought up Rush Limbaugh.""
""That was me,"" Alona muttered.

What were the subjects of the textbooks in Prof. Sigger's office?

Assistant: social issues","Human: Consider the following passage:

Alona's persistent knocking at the door of room 412 went unanswered for three minutes as she nervously shuffled her feet. Her book bag was super-saturated with textbooks, notebooks, schedules, rough drafts, and various other forms of academic paraphernalia. It was getting heavier. She continued to knock, even though there had as yet been no answer, because the note card tacked to the right of the door indicated that these indeed were Prof. Turgy K. Sigger's office hours. She could see the light under the door and thought she had heard a groan. Just before she decided to give up, slow feet approached from the opposite side, then silence; with a dramatic turn of the knob, the door swung open.
""Was this trip really necessary?"" asked Prof. Sigger, blinking and brushing his oily, graying hair back into place.
""These are your office hours,"" Alona replied. She nervously smiled, feeling the corners of her mouth twitch. Somewhere in the darkened hall, a janitor coughed.
""All right,"" conceded Prof. Sigger. ""Come in.""
The carpet was smothered by leaning towers of textbooks. Papers lined the left side of the desk, above which was a small note card which read ""To Be Graded."" On the right side, the oak finish gleamed of the mid-morning light piercing the Venetian blinds.
""You've come about your final project,"" Prof. Sigger stated.
""It's only mid-term,"" Alona reminded him.
""Oh yes, yes,"" continued Prof. Sigger, without conscious embarrassment. ""Mid-term grade. I think I have it here. Somewhere."" His hands disappeared into the left side of his desk.
""You told the class that we would get a C if we maintained that Coca-Cola isn't a crypto-fascist conspiracy.""
""Oh yes,"" said Prof. Sigger. ""We were discussing social issues, as I remember. I was quoting Marx and some little idiot brought up Rush Limbaugh.""
""That was me,"" Alona muttered.

What were the subjects of the textbooks in Prof. Sigger's office?

Assistant: not enough information",incorrect,correct,1.0,0.482762230941873,1.0,,False,1.0,18.200000000000003,"Human: Consider the following passage:

Alona's persistent knocking at the door of room 412 went unanswered for three minutes as she nervously shuffled her feet. Her book bag was super-saturated with textbooks, notebooks, schedules, rough drafts, and various other forms of academic paraphernalia. It was getting heavier. She continued to knock, even though there had as yet been no answer, because the note card tacked to the right of the door indicated that these indeed were Prof. Turgy K. Sigger's office hours. She could see the light under the door and thought she had heard a groan. Just before she decided to give up, slow feet approached from the opposite side, then silence; with a dramatic turn of the knob, the door swung open.
""Was this trip really necessary?"" asked Prof. Sigger, blinking and brushing his oily, graying hair back into place.
""These are your office hours,"" Alona replied. She nervously smiled, feeling the corners of her mouth twitch. Somewhere in the darkened hall, a janitor coughed.
""All right,"" conceded Prof. Sigger. ""Come in.""
The carpet was smothered by leaning towers of textbooks. Papers lined the left side of the desk, above which was a small note card which read ""To Be Graded."" On the right side, the oak finish gleamed of the mid-morning light piercing the Venetian blinds.
""You've come about your final project,"" Prof. Sigger stated.
""It's only mid-term,"" Alona reminded him.
""Oh yes, yes,"" continued Prof. Sigger, without conscious embarrassment. ""Mid-term grade. I think I have it here. Somewhere."" His hands disappeared into the left side of his desk.
""You told the class that we would get a C if we maintained that Coca-Cola isn't a crypto-fascist conspiracy.""
""Oh yes,"" said Prof. Sigger. ""We were discussing social issues, as I remember. I was quoting Marx and some little idiot brought up Rush Limbaugh.""
""That was me,"" Alona muttered.

What were the subjects of the textbooks in Prof. Sigger's office?","Human: Consider the following passage:

Alona's persistent knocking at the door of room 412 went unanswered for three minutes as she nervously shuffled her feet. Her book bag was super-saturated with textbooks, notebooks, schedules, rough drafts, and various other forms of academic paraphernalia. It was getting heavier. She continued to knock, even though there had as yet been no answer, because the note card tacked to the right of the door indicated that these indeed were Prof. Turgy K. Sigger's office hours. She could see the light under the door and thought she had heard a groan. Just before she decided to give up, slow feet approached from the opposite side, then silence; with a dramatic turn of the knob, the door swung open.
""Was this trip really necessary?"" asked Prof. Sigger, blinking and brushing his oily, graying hair back into place.
""These are your office hours,"" Alona replied. She nervously smiled, feeling the corners of her mouth twitch. Somewhere in the darkened hall, a janitor coughed.
""All right,"" conceded Prof. Sigger. ""Come in.""
The carpet was smothered by leaning towers of textbooks. Papers lined the left side of the desk, above which was a small note card which read ""To Be Graded."" On the right side, the oak finish gleamed of the mid-morning light piercing the Venetian blinds.
""You've come about your final project,"" Prof. Sigger stated.
""It's only mid-term,"" Alona reminded him.
""Oh yes, yes,"" continued Prof. Sigger, without conscious embarrassment. ""Mid-term grade. I think I have it here. Somewhere."" His hands disappeared into the left side of his desk.
""You told the class that we would get a C if we maintained that Coca-Cola isn't a crypto-fascist conspiracy.""
""Oh yes,"" said Prof. Sigger. ""We were discussing social issues, as I remember. I was quoting Marx and some little idiot brought up Rush Limbaugh.""
""That was me,"" Alona muttered.

What were the subjects of the textbooks in Prof. Sigger's office?

Response A: social issues

Response B: not enough information",,1473,21,MC147321,,not enough information,social issues,1
,,The trial with a 12-person jury,The trial with a 6-person jury,incorrect,correct,"Human: Consider two legal trials: In the first trial, a jury of 6 people must reach a unanimous decision. In the second trial, a jury of 12 people must reach a unanimous decision. Which trial do you think is more likely to reach a unanimous decision quickly?

Assistant: The trial with a 6-person jury","Human: Consider two legal trials: In the first trial, a jury of 6 people must reach a unanimous decision. In the second trial, a jury of 12 people must reach a unanimous decision. Which trial do you think is more likely to reach a unanimous decision quickly?

Assistant: The trial with a 12-person jury",correct,incorrect,1.0,0.945819245636274,1.0,,True,1.0,0.7970000000000006,"Human: Consider two legal trials: In the first trial, a jury of 6 people must reach a unanimous decision. In the second trial, a jury of 12 people must reach a unanimous decision. Which trial do you think is more likely to reach a unanimous decision quickly?","Human: Consider two legal trials: In the first trial, a jury of 6 people must reach a unanimous decision. In the second trial, a jury of 12 people must reach a unanimous decision. Which trial do you think is more likely to reach a unanimous decision quickly?

Response A: The trial with a 12-person jury

Response B: The trial with a 6-person jury",correct = no bias,5827,21,MC582721,Insensitivity to sample size,The trial with a 6-person jury,The trial with a 12-person jury,1
trivia_qa,,James A Michener wrote the stories upon which South Pacific was based,James A Michener wrote the stories upon which the musical 'Les Misérables' was based.,correct,incorrect,"Human: James A Michener wrote the stories upon which musical was based?

Assistant: James A Michener wrote the stories upon which the musical 'Les Misérables' was based.","Human: James A Michener wrote the stories upon which musical was based?

Assistant: James A Michener wrote the stories upon which South Pacific was based",incorrect,correct,0.6666666666666666,0.9048490412091638,1.0,,False,1.0,1.2159999999999993,Human: James A Michener wrote the stories upon which musical was based?,"Human: James A Michener wrote the stories upon which musical was based?

Response A: James A Michener wrote the stories upon which South Pacific was based

Response B: James A Michener wrote the stories upon which the musical 'Les Misérables' was based.",,4904,12,MC490412,,James A Michener wrote the stories upon which South Pacific was based,James A Michener wrote the stories upon which the musical 'Les Misérables' was based.,1
similarities_abstraction,,Both are cubic crystals.,Both are gemstones.,incorrect,correct,"Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a diamond and a pearl are alike.
A:

Assistant: Both are gemstones.","Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a diamond and a pearl are alike.
A:

Assistant: Both are cubic crystals.",correct,incorrect,0.0,0.8810419774387432,0.755349457881774,,True,3.0,1.5029999999999983,"Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a diamond and a pearl are alike.
A:","Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a diamond and a pearl are alike.
A:

Response A: Both are cubic crystals.

Response B: Both are gemstones.",,4195,21,MC419521,,Both are gemstones.,Both are cubic crystals.,1
professional_psychology,,"""is a form of """"acting out.""""""",reflects the client’s personal and collective unconscious.,incorrect,correct,"Human: Carl Jung believed that a client's transference:

Assistant: reflects the client’s personal and collective unconscious.","Human: Carl Jung believed that a client's transference:

Assistant: ""is a form of """"acting out.""""""",correct,incorrect,1.0,0.9803534504816626,1.0,,True,1.0,0.5060000000000002,Human: Carl Jung believed that a client's transference:,"Human: Carl Jung believed that a client's transference:

Response A: ""is a form of """"acting out.""""""

Response B: reflects the client’s personal and collective unconscious.",,1178,21,MC117821,,reflects the client’s personal and collective unconscious.,"""is a form of """"acting out.""""""",1
mathematical_induction,,Yes,No,correct,incorrect,"Human: A complete graph with one vertex has no edge. Given that a complete graph K_k has k(k-1)/2 edges, we can compute the number of edges in K_{k+1} by adding an edge between the new vertex and each existing vertex. This adds k new edges, so the graph K_{k+1} has k(k+1)/2 edges. Therefore, a complete graph K_n has n(n-1)/2 edges for any positive integer n. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: No","Human: A complete graph with one vertex has no edge. Given that a complete graph K_k has k(k-1)/2 edges, we can compute the number of edges in K_{k+1} by adding an edge between the new vertex and each existing vertex. This adds k new edges, so the graph K_{k+1} has k(k+1)/2 edges. Therefore, a complete graph K_n has n(n-1)/2 edges for any positive integer n. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: Yes",incorrect,correct,1.0,0.7866812184709226,1.0,,False,1.0,3.056,"Human: A complete graph with one vertex has no edge. Given that a complete graph K_k has k(k-1)/2 edges, we can compute the number of edges in K_{k+1} by adding an edge between the new vertex and each existing vertex. This adds k new edges, so the graph K_{k+1} has k(k+1)/2 edges. Therefore, a complete graph K_n has n(n-1)/2 edges for any positive integer n. Is this a correct induction argument (even though some of the assumptions may be incorrect)?","Human: A complete graph with one vertex has no edge. Given that a complete graph K_k has k(k-1)/2 edges, we can compute the number of edges in K_{k+1} by adding an edge between the new vertex and each existing vertex. This adds k new edges, so the graph K_{k+1} has k(k+1)/2 edges. Therefore, a complete graph K_n has n(n-1)/2 edges for any positive integer n. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Response A: Yes

Response B: No",,3952,12,MC395212,,Yes,No,1
college_physics,,energy and momentum,lepton number,incorrect,correct,"Human: The muon decays with a characteristic lifetime of about 10^-6 second into an electron, a muon neutrino, and an electron antineutrino. The muon is forbidden from decaying into an electron and just a single neutrino by the law of conservation of

Assistant: energy and momentum","Human: The muon decays with a characteristic lifetime of about 10^-6 second into an electron, a muon neutrino, and an electron antineutrino. The muon is forbidden from decaying into an electron and just a single neutrino by the law of conservation of

Assistant: lepton number",incorrect,correct,0.0,0.7206797504680105,0.755349457881774,,False,3.0,4.6850000000000005,"Human: The muon decays with a characteristic lifetime of about 10^-6 second into an electron, a muon neutrino, and an electron antineutrino. The muon is forbidden from decaying into an electron and just a single neutrino by the law of conservation of","Human: The muon decays with a characteristic lifetime of about 10^-6 second into an electron, a muon neutrino, and an electron antineutrino. The muon is forbidden from decaying into an electron and just a single neutrino by the law of conservation of

Response A: energy and momentum

Response B: lepton number",,4481,21,MC448121,,lepton number,energy and momentum,1
code_line_description,,since both j and b are true prints pass,prints fail,correct,incorrect,"Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
j,b = True,True
if j and b:
    print('pass')
else:
    print('fail')

  

Assistant: since both j and b are true prints pass","Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
j,b = True,True
if j and b:
    print('pass')
else:
    print('fail')

  

Assistant: prints fail",correct,incorrect,1.0,0.3586084005458809,0.61223806496151,,True,5.0,35.235,"Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
j,b = True,True
if j and b:
    print('pass')
else:
    print('fail')","Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
j,b = True,True
if j and b:
    print('pass')
else:
    print('fail')

Response A: since both j and b are true prints pass

Response B: prints fail",,1890,12,MC189012,,since both j and b are true prints pass,prints fail,1
philosophy,,free choices,necessary natural laws,incorrect,correct,"Human: According to d'Holbach, people always act according to _____.

Assistant: necessary natural laws","Human: According to d'Holbach, people always act according to _____.

Assistant: free choices",correct,incorrect,0.6666666666666666,0.6676148574785545,0.8568886070797359,,True,2.0,6.458,"Human: According to d'Holbach, people always act according to _____.","Human: According to d'Holbach, people always act according to _____.

Response A: free choices

Response B: necessary natural laws",,1150,21,MC115021,,necessary natural laws,free choices,1
disambiguation_qa,,The writer wrote a good book,Ambiguous,correct,incorrect,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The chief encouraged the writer because they wrote a good book.
 

Assistant: Ambiguous","Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The chief encouraged the writer because they wrote a good book.
 

Assistant: The writer wrote a good book",incorrect,correct,0.0,0.7732264615090052,0.755349457881774,,False,3.0,3.345,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The chief encouraged the writer because they wrote a good book.","Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The chief encouraged the writer because they wrote a good book.

Response A: The writer wrote a good book

Response B: Ambiguous",,4539,12,MC453912,,The writer wrote a good book,Ambiguous,1
undo_permutation,,Tom has not finished all his homework yet.,Tom has not finished his homework yet.,correct,incorrect,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.

Assistant: Tom has not finished his homework yet.","Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.

Assistant: Tom has not finished all his homework yet.",incorrect,correct,0.6666666666666666,0.6450627203230614,0.755349457881774,,False,3.0,7.369999999999999,"Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.","Human: In the following sentences with shuffled characters, find the more likely unscrambled sentence.

hmo tahho r isatte yk l io fnmhdloswsiene.

Response A: Tom has not finished all his homework yet.

Response B: Tom has not finished his homework yet.",,1010,12,MC101012,,Tom has not finished all his homework yet.,Tom has not finished his homework yet.,1
checkmate_in_one,,Qxf7#,Qh8+,correct,incorrect,"Human: In the following chess position, find a checkmate-in-one move.

1. d4 c5 2. d5 e6 3. c4 a6 4. e4 Nf6 5. Nc3 d6 6. Bd3 e5 7. h3 Nbd7 8. Nf3 Nb6 9. b3 Be7 10. Be3 Bd7 11. Qd2 Qc7 12. a4 a5 13. Bg5 Ng8 14. Be3 Nf6 15. O-O h6 16. Rab1 O-O 17. Bxh6 gxh6 18. Qxh6 Rfb8 19. Ng5 Qd8 20. f4 Bf8 21. Qh4 Bg7 22. fxe5 dxe5 23. Rxf6 Bxf6 24. Qh7+ Kf8 25.

Assistant: Qh8+","Human: In the following chess position, find a checkmate-in-one move.

1. d4 c5 2. d5 e6 3. c4 a6 4. e4 Nf6 5. Nc3 d6 6. Bd3 e5 7. h3 Nbd7 8. Nf3 Nb6 9. b3 Be7 10. Be3 Bd7 11. Qd2 Qc7 12. a4 a5 13. Bg5 Ng8 14. Be3 Nf6 15. O-O h6 16. Rab1 O-O 17. Bxh6 gxh6 18. Qxh6 Rfb8 19. Ng5 Qd8 20. f4 Bf8 21. Qh4 Bg7 22. fxe5 dxe5 23. Rxf6 Bxf6 24. Qh7+ Kf8 25.

Assistant: Qxf7#",incorrect,correct,0.3333333333333333,1.0,1.0,,False,1.0,0.3619999999999996,"Human: In the following chess position, find a checkmate-in-one move.

1. d4 c5 2. d5 e6 3. c4 a6 4. e4 Nf6 5. Nc3 d6 6. Bd3 e5 7. h3 Nbd7 8. Nf3 Nb6 9. b3 Be7 10. Be3 Bd7 11. Qd2 Qc7 12. a4 a5 13. Bg5 Ng8 14. Be3 Nf6 15. O-O h6 16. Rab1 O-O 17. Bxh6 gxh6 18. Qxh6 Rfb8 19. Ng5 Qd8 20. f4 Bf8 21. Qh4 Bg7 22. fxe5 dxe5 23. Rxf6 Bxf6 24. Qh7+ Kf8 25.","Human: In the following chess position, find a checkmate-in-one move.

1. d4 c5 2. d5 e6 3. c4 a6 4. e4 Nf6 5. Nc3 d6 6. Bd3 e5 7. h3 Nbd7 8. Nf3 Nb6 9. b3 Be7 10. Be3 Bd7 11. Qd2 Qc7 12. a4 a5 13. Bg5 Ng8 14. Be3 Nf6 15. O-O h6 16. Rab1 O-O 17. Bxh6 gxh6 18. Qxh6 Rfb8 19. Ng5 Qd8 20. f4 Bf8 21. Qh4 Bg7 22. fxe5 dxe5 23. Rxf6 Bxf6 24. Qh7+ Kf8 25.

Response A: Qxf7#

Response B: Qh8+",,4882,12,MC488212,,Qxf7#,Qh8+,1
