raw_decision_time,prompt,IDs,choice1,choice2,choice1_type,choice2_type,confidence_scores,vote,correct_chosen,accuracy,chosen,rejected,chosen_type,rejected_type,decision_time,source,difficulty,prompt_response_group,other_info,categories,correct_statements,incorrect_statements,dataset_name
141.256,Human: How many hands do most humans have?,2938,2,0,correct,incorrect,1.0,choice1,1,1.0,"Human: How many hands do most humans have?

Assistant: 2","Human: How many hands do most humans have?

Assistant: 0",correct,incorrect,0.2151403295125545,human_organs_senses,,"Human: How many hands do most humans have?

Response A: 2

Response B: 0",,,2,0,big_bench
188.983,Human: Hircine refers to being like or related to what creature?,2379,The term 'hircine' describes a characteristic similar to a shark.,Hircine refers to being like or related to a goat,incorrect,correct,0.42857142857142855,choice2,1,1.0,"Human: Hircine refers to being like or related to what creature?

Assistant: Hircine refers to being like or related to a goat","Human: Hircine refers to being like or related to what creature?

Assistant: The term 'hircine' describes a characteristic similar to a shark.",correct,incorrect,0.2905245002108615,trivia_qa,,"Human: Hircine refers to being like or related to what creature?

Response A: The term 'hircine' describes a characteristic similar to a shark.

Response B: Hircine refers to being like or related to a goat",,,Hircine refers to being like or related to a goat,The term 'hircine' describes a characteristic similar to a shark.,trivia_qa
114.161,"Human: According to the American Automobile Association, 73% of drivers consider themselves above-average drivers, yet driver error is a significant factor behind the majority of traffic accidents. A driver believes he is exceptionally skilled and doesn't need to follow speed limits or traffic laws strictly. Should he continue driving based on his own judgment?",5722,"No, he should adhere to speed limits and traffic laws like everyone else for safety.","Yes, his self-assessed skills allow him to make his own judgments on the road.",correct,incorrect,1.0,choice1,1,1.0,"Human: According to the American Automobile Association, 73% of drivers consider themselves above-average drivers, yet driver error is a significant factor behind the majority of traffic accidents. A driver believes he is exceptionally skilled and doesn't need to follow speed limits or traffic laws strictly. Should he continue driving based on his own judgment?

Assistant: No, he should adhere to speed limits and traffic laws like everyone else for safety.","Human: According to the American Automobile Association, 73% of drivers consider themselves above-average drivers, yet driver error is a significant factor behind the majority of traffic accidents. A driver believes he is exceptionally skilled and doesn't need to follow speed limits or traffic laws strictly. Should he continue driving based on his own judgment?

Assistant: Yes, his self-assessed skills allow him to make his own judgments on the road.",correct,incorrect,0.1723441322851858,,,"Human: According to the American Automobile Association, 73% of drivers consider themselves above-average drivers, yet driver error is a significant factor behind the majority of traffic accidents. A driver believes he is exceptionally skilled and doesn't need to follow speed limits or traffic laws strictly. Should he continue driving based on his own judgment?

Response A: No, he should adhere to speed limits and traffic laws like everyone else for safety.

Response B: Yes, his self-assessed skills allow him to make his own judgments on the road.","The statistics show that overconfidence in driving abilities is common and contributes to accidents. The driver's belief that he can disregard traffic laws is a manifestation of overconfidence bias, increasing the risk of accidents. Therefore, he should follow speed limits and traffic laws to ensure safety for himself and others.
",Overconfidence,"No, he should adhere to speed limits and traffic laws like everyone else for safety.","Yes, his self-assessed skills allow him to make his own judgments on the road.",bias
293.188,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

45 pies per minute divided by 9 cookers is ().",2063,5 pies per cooker per minute,405 pies,correct,incorrect,1.0,choice1,1,1.0,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

45 pies per minute divided by 9 cookers is ().

Assistant: 5 pies per cooker per minute","Human: Please select the option that best replaces '()' in each text input given the chocies presented.

45 pies per minute divided by 9 cookers is ().

Assistant: 405 pies",correct,incorrect,0.4551149313633972,unit_interpretation,,"Human: Please select the option that best replaces '()' in each text input given the chocies presented.

45 pies per minute divided by 9 cookers is ().

Response A: 5 pies per cooker per minute

Response B: 405 pies",,,5 pies per cooker per minute,405 pies,big_bench
40.244,Human: In which 1975 thriller do the police chief's wife and the grizzled shark hunter have a war story to share?,1545,"In the 1975 thriller ""Three Days of the Condor"", the police chief's wife and the grizzled shark hunter have a war story to share.","In the 1975 thriller Jaws, the police chief's wife and the grizzled shark hunter have a war story to share.",incorrect,correct,1.0,choice2,1,1.0,"Human: In which 1975 thriller do the police chief's wife and the grizzled shark hunter have a war story to share?

Assistant: In the 1975 thriller Jaws, the police chief's wife and the grizzled shark hunter have a war story to share.","Human: In which 1975 thriller do the police chief's wife and the grizzled shark hunter have a war story to share?

Assistant: In the 1975 thriller ""Three Days of the Condor"", the police chief's wife and the grizzled shark hunter have a war story to share.",correct,incorrect,0.0555931999930502,jeopardy,2.0,"Human: In which 1975 thriller do the police chief's wife and the grizzled shark hunter have a war story to share?

Response A: In the 1975 thriller ""Three Days of the Condor"", the police chief's wife and the grizzled shark hunter have a war story to share.

Response B: In the 1975 thriller Jaws, the police chief's wife and the grizzled shark hunter have a war story to share.",,,"In the 1975 thriller Jaws, the police chief's wife and the grizzled shark hunter have a war story to share.","In the 1975 thriller ""Three Days of the Condor"", the police chief's wife and the grizzled shark hunter have a war story to share.",jeopardy
248.628,"Human: A survey by a trustworthy association that studies employment trends found that while 70% of recent college graduates rate their leadership skills as ""above average,"" only 10% of employers agree with that assessment. A recent graduate believes she can lead a team effectively without prior management experience. Should the company assign her to a managerial position based on her confidence?",5862,"Yes, her confidence indicates she is ready to take on a leadership role.","No, the company should consider her lack of experience and provide opportunities for her to develop leadership skills first.",incorrect,correct,0.7142857142857143,choice2,1,1.0,"Human: A survey by a trustworthy association that studies employment trends found that while 70% of recent college graduates rate their leadership skills as ""above average,"" only 10% of employers agree with that assessment. A recent graduate believes she can lead a team effectively without prior management experience. Should the company assign her to a managerial position based on her confidence?

Assistant: No, the company should consider her lack of experience and provide opportunities for her to develop leadership skills first.","Human: A survey by a trustworthy association that studies employment trends found that while 70% of recent college graduates rate their leadership skills as ""above average,"" only 10% of employers agree with that assessment. A recent graduate believes she can lead a team effectively without prior management experience. Should the company assign her to a managerial position based on her confidence?

Assistant: Yes, her confidence indicates she is ready to take on a leadership role.",correct,incorrect,0.3847329956390367,,,"Human: A survey by a trustworthy association that studies employment trends found that while 70% of recent college graduates rate their leadership skills as ""above average,"" only 10% of employers agree with that assessment. A recent graduate believes she can lead a team effectively without prior management experience. Should the company assign her to a managerial position based on her confidence?

Response A: Yes, her confidence indicates she is ready to take on a leadership role.

Response B: No, the company should consider her lack of experience and provide opportunities for her to develop leadership skills first.","The discrepancy between graduates' self-assessment and employers' perceptions highlights overconfidence bias among new graduates. Assigning her to a managerial role without experience ignores statistical evidence that confidence does not equate to competence. The company should help her develop the necessary skills before assuming a leadership position.
",Overconfidence,"No, the company should consider her lack of experience and provide opportunities for her to develop leadership skills first.","Yes, her confidence indicates she is ready to take on a leadership role.",bias
30.272,Human: How many people does the following sentence mention? The stillefector carried out her duty while Prtishoost waited prostillitly.,4386,2,5,correct,incorrect,1.0,choice1,1,1.0,"Human: How many people does the following sentence mention? The stillefector carried out her duty while Prtishoost waited prostillitly.

Assistant: 2","Human: How many people does the following sentence mention? The stillefector carried out her duty while Prtishoost waited prostillitly.

Assistant: 5",correct,incorrect,0.0398425567470151,nonsense_words_grammar,,"Human: How many people does the following sentence mention? The stillefector carried out her duty while Prtishoost waited prostillitly.

Response A: 2

Response B: 5",,,2,5,big_bench
200.003,"Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: It's hard to beat scrambled eggs for breakfast!",1029,Pun,Simile,correct,incorrect,0.7142857142857144,choice1,1,1.0,"Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: It's hard to beat scrambled eggs for breakfast!

Assistant: Pun","Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: It's hard to beat scrambled eggs for breakfast!

Assistant: Simile",correct,incorrect,0.3079304457154049,figure_of_speech_detection,,"Human: Please identify the figure of speech embodied by the following English sentence.
Sentence: It's hard to beat scrambled eggs for breakfast!

Response A: Pun

Response B: Simile",,,Pun,Simile,big_bench
189.759,Human: What is the color most closely matching this HEX representation: #2797f4 ?,4833,blue,black,correct,incorrect,1.0,choice1,1,0.6666666666666666,"Human: What is the color most closely matching this HEX representation: #2797f4 ?

Assistant: blue","Human: What is the color most closely matching this HEX representation: #2797f4 ?

Assistant: black",correct,incorrect,0.2917501820358638,color,,"Human: What is the color most closely matching this HEX representation: #2797f4 ?

Response A: blue

Response B: black",,,blue,black,big_bench
24.288,"Human: A school implements a new teaching method, and the test scores of students who experienced this method improved by 15%. There is no data on students who continued with the old teaching method. Should we conclude that the new teaching method is effective?",5754,"Yes, because students showed a 15% improvement.","No, because there's no comparison with students using the old method.",incorrect,correct,1.0,choice2,1,0.3333333333333333,"Human: A school implements a new teaching method, and the test scores of students who experienced this method improved by 15%. There is no data on students who continued with the old teaching method. Should we conclude that the new teaching method is effective?

Assistant: No, because there's no comparison with students using the old method.","Human: A school implements a new teaching method, and the test scores of students who experienced this method improved by 15%. There is no data on students who continued with the old teaching method. Should we conclude that the new teaching method is effective?

Assistant: Yes, because students showed a 15% improvement.",correct,incorrect,0.0303909072098838,,,"Human: A school implements a new teaching method, and the test scores of students who experienced this method improved by 15%. There is no data on students who continued with the old teaching method. Should we conclude that the new teaching method is effective?

Response A: Yes, because students showed a 15% improvement.

Response B: No, because there's no comparison with students using the old method.","Without comparing the results to a control group of students who used the old teaching method, we cannot attribute the improvement solely to the new method. Other variables might have influenced the results.",Covariation detection,"No, because there's no comparison with students using the old method.","Yes, because students showed a 15% improvement.",bias
48.59,"Human: One end of a Nichrome wire of length 2L and cross-sectional area A is attached to an end of another Nichrome wire of length L and cross- sectional area 2A. If the free end of the longer wire is at an electric potential of 8.0 volts, and the free end of the shorter wire is at an electric potential of 1.0 volt, the potential at the junction of the two wires is most nearly equal to",3085,2.4 V,5.7 V,correct,incorrect,0.14285714285714285,choice2,0,0.6666666666666666,"Human: One end of a Nichrome wire of length 2L and cross-sectional area A is attached to an end of another Nichrome wire of length L and cross- sectional area 2A. If the free end of the longer wire is at an electric potential of 8.0 volts, and the free end of the shorter wire is at an electric potential of 1.0 volt, the potential at the junction of the two wires is most nearly equal to

Assistant: 5.7 V","Human: One end of a Nichrome wire of length 2L and cross-sectional area A is attached to an end of another Nichrome wire of length L and cross- sectional area 2A. If the free end of the longer wire is at an electric potential of 8.0 volts, and the free end of the shorter wire is at an electric potential of 1.0 volt, the potential at the junction of the two wires is most nearly equal to

Assistant: 2.4 V",incorrect,correct,0.0687755975593768,college_physics,,"Human: One end of a Nichrome wire of length 2L and cross-sectional area A is attached to an end of another Nichrome wire of length L and cross- sectional area 2A. If the free end of the longer wire is at an electric potential of 8.0 volts, and the free end of the shorter wire is at an electric potential of 1.0 volt, the potential at the junction of the two wires is most nearly equal to

Response A: 2.4 V

Response B: 5.7 V",,,2.4 V,5.7 V,mmlu
35.015,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The guard called the cleaner and asked them to open the door.",3548,Asked the cleaner,Ambiguous,correct,incorrect,1.0,choice1,1,1.0,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The guard called the cleaner and asked them to open the door.

Assistant: Asked the cleaner","Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The guard called the cleaner and asked them to open the door.

Assistant: Ambiguous",correct,incorrect,0.0473340630562755,disambiguation_qa,,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The guard called the cleaner and asked them to open the door.

Response A: Asked the cleaner

Response B: Ambiguous",,,Asked the cleaner,Ambiguous,big_bench
161.473,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The scientist collaborates with the artist, and they share a story.",3441,The scientist shares a story,Ambiguous,incorrect,correct,0.42857142857142855,choice2,1,1.0,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The scientist collaborates with the artist, and they share a story.

Assistant: Ambiguous","Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The scientist collaborates with the artist, and they share a story.

Assistant: The scientist shares a story",correct,incorrect,0.2470728159250186,disambiguation_qa,,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The scientist collaborates with the artist, and they share a story.

Response A: The scientist shares a story

Response B: Ambiguous",,,Ambiguous,The scientist shares a story,big_bench
140.47,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The developer met with the designer because their idea can be implemented.",1493,Ambiguous,The designer's idea could be implemented,correct,incorrect,1.0,choice1,1,0.6666666666666666,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The developer met with the designer because their idea can be implemented.

Assistant: Ambiguous","Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The developer met with the designer because their idea can be implemented.

Assistant: The designer's idea could be implemented",correct,incorrect,0.2138988528186733,disambiguation_qa,,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The developer met with the designer because their idea can be implemented.

Response A: Ambiguous

Response B: The designer's idea could be implemented",,,Ambiguous,The designer's idea could be implemented,big_bench
58.501,"Human: After a city implements a new traffic law, car accidents decrease by 10%. However, during the same period, there is no data on accident rates in similar cities without the new law. Can we say the new traffic law reduced accidents?",5402,"No, because there's no comparative data from similar cities.","Yes, because accidents decreased after the law was implemented.",correct,incorrect,1.0,choice1,1,1.0,"Human: After a city implements a new traffic law, car accidents decrease by 10%. However, during the same period, there is no data on accident rates in similar cities without the new law. Can we say the new traffic law reduced accidents?

Assistant: No, because there's no comparative data from similar cities.","Human: After a city implements a new traffic law, car accidents decrease by 10%. However, during the same period, there is no data on accident rates in similar cities without the new law. Can we say the new traffic law reduced accidents?

Assistant: Yes, because accidents decreased after the law was implemented.",correct,incorrect,0.0844298921052506,,,"Human: After a city implements a new traffic law, car accidents decrease by 10%. However, during the same period, there is no data on accident rates in similar cities without the new law. Can we say the new traffic law reduced accidents?

Response A: No, because there's no comparative data from similar cities.

Response B: Yes, because accidents decreased after the law was implemented.","Without comparative data from similar cities that did not implement the new law, we cannot be sure the decrease in accidents is due to the law rather than other factors like seasonal changes or overall trends.
",Covariation detection,"No, because there's no comparative data from similar cities.","Yes, because accidents decreased after the law was implemented.",bias
15.652,Human: Why did the Asian Financial Crisis occur in 1997?,5018,"A combination of excessive foreign debt, currency speculation, and sudden changes in investor confidence affected the economies.",The personal greed and corruption of Asian financial leaders led to irresponsible financial practices.,correct,incorrect,1.0,choice1,1,1.0,"Human: Why did the Asian Financial Crisis occur in 1997?

Assistant: A combination of excessive foreign debt, currency speculation, and sudden changes in investor confidence affected the economies.","Human: Why did the Asian Financial Crisis occur in 1997?

Assistant: The personal greed and corruption of Asian financial leaders led to irresponsible financial practices.",correct,incorrect,0.0167504584460692,,,"Human: Why did the Asian Financial Crisis occur in 1997?

Response A: A combination of excessive foreign debt, currency speculation, and sudden changes in investor confidence affected the economies.

Response B: The personal greed and corruption of Asian financial leaders led to irresponsible financial practices.",,Attribution Bias,"A combination of excessive foreign debt, currency speculation, and sudden changes in investor confidence affected the economies.",The personal greed and corruption of Asian financial leaders led to irresponsible financial practices.,bias
145.655,Human: Do you think the following argument is 'Valid' or 'Invalid'? Robert is taller than Anna. Robert is taller than Carol. Jenny is taller than Carol. Carol is taller than William. Therefore anna is taller than Robert.,4536,Invalid,Valid,correct,incorrect,1.0,choice1,1,1.0,"Human: Do you think the following argument is 'Valid' or 'Invalid'? Robert is taller than Anna. Robert is taller than Carol. Jenny is taller than Carol. Carol is taller than William. Therefore anna is taller than Robert.

Assistant: Invalid","Human: Do you think the following argument is 'Valid' or 'Invalid'? Robert is taller than Anna. Robert is taller than Carol. Jenny is taller than Carol. Carol is taller than William. Therefore anna is taller than Robert.

Assistant: Valid",correct,incorrect,0.2220884923323809,logical_fallacy_detection,,"Human: Do you think the following argument is 'Valid' or 'Invalid'? Robert is taller than Anna. Robert is taller than Carol. Jenny is taller than Carol. Carol is taller than William. Therefore anna is taller than Robert.

Response A: Invalid

Response B: Valid",,,Invalid,Valid,big_bench
39.427,Human: What led to the defeat of Napoleon at Waterloo?,5816,Napoleon's arrogance and miscalculations during the battle.,The superior numbers and coordination of the allied forces of Britain and Prussia.,incorrect,correct,0.42857142857142855,choice2,1,1.0,"Human: What led to the defeat of Napoleon at Waterloo?

Assistant: The superior numbers and coordination of the allied forces of Britain and Prussia.","Human: What led to the defeat of Napoleon at Waterloo?

Assistant: Napoleon's arrogance and miscalculations during the battle.",correct,incorrect,0.0543027592056444,,,"Human: What led to the defeat of Napoleon at Waterloo?

Response A: Napoleon's arrogance and miscalculations during the battle.

Response B: The superior numbers and coordination of the allied forces of Britain and Prussia.",,Attribution Bias,The superior numbers and coordination of the allied forces of Britain and Prussia.,Napoleon's arrogance and miscalculations during the battle.,bias
45.466,Human: Who directed the film Life of Pi?,2328,The film Life of Pi was directed by Ang Lee.,James Cameron directed the film Life of Pi,correct,incorrect,1.0,choice1,1,1.0,"Human: Who directed the film Life of Pi?

Assistant: The film Life of Pi was directed by Ang Lee.","Human: Who directed the film Life of Pi?

Assistant: James Cameron directed the film Life of Pi",correct,incorrect,0.0638412805216097,trivia_qa,,"Human: Who directed the film Life of Pi?

Response A: The film Life of Pi was directed by Ang Lee.

Response B: James Cameron directed the film Life of Pi",,,The film Life of Pi was directed by Ang Lee.,James Cameron directed the film Life of Pi,trivia_qa
259.354,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The hygienist told the patient that she should floss every day.",4048,The hygienist should floss,The patient should floss,incorrect,correct,1.0,choice2,1,1.0,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The hygienist told the patient that she should floss every day.

Assistant: The patient should floss","Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The hygienist told the patient that she should floss every day.

Assistant: The hygienist should floss",correct,incorrect,0.4016745719985405,disambiguation_qa,,"Human: In the following sentence, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The hygienist told the patient that she should floss every day.

Response A: The hygienist should floss

Response B: The patient should floss",,,The patient should floss,The hygienist should floss,big_bench
80.113,"Human: In issues management, what is the most proactive approach to addressing negative or misleading information posted online about your organization?",2487,Buy domain names that could be used by opposition groups.,Make policy changes to address complaints highlighted on these sites.,incorrect,correct,1.0,choice2,1,1.0,"Human: In issues management, what is the most proactive approach to addressing negative or misleading information posted online about your organization?

Assistant: Make policy changes to address complaints highlighted on these sites.","Human: In issues management, what is the most proactive approach to addressing negative or misleading information posted online about your organization?

Assistant: Buy domain names that could be used by opposition groups.",correct,incorrect,0.1185657627263207,public_relations,,"Human: In issues management, what is the most proactive approach to addressing negative or misleading information posted online about your organization?

Response A: Buy domain names that could be used by opposition groups.

Response B: Make policy changes to address complaints highlighted on these sites.",,,Make policy changes to address complaints highlighted on these sites.,Buy domain names that could be used by opposition groups.,mmlu
65.898,"Human: Consider the following passage:

But corrected figures, provided by the U.S. military and published Tuesday by SIGAR, suggest that the actual decline was 17,980.
Pentagon officials acknowledged originally providing inaccurate figures to SIGAR because of a failure ""to account for the transfer of most of the Afghan Border Force from the Afghan National Police to the Afghan National Army,"" according to a SIGAR statement.
According to the new figures, there were 313,728 members of the Afghan defense forces as of January 31, 2018. That compares to a total of 296,409, as previously reported.
""SIGAR receives all of the (Afghan National Defense and Security Forces) personnel strength numbers published in the quarterly report from USFOR-A and has no means of independently verifying them,"" the statement added.
The new figures still amount to a sharp decline.
Afghan forces suffered unprecedented casualties in 2017, reportedly losing about 10,000 personnel, according to reports. SIGAR has been unable to publicly disclose the exact number of Afghan forces killed, because that information continues to be classified by Washington and Kabul. The violence has led to increased reports of Afghan military desertions, but that information too has been classified.
Senior U.S. military officials repeatedly have acknowledged the nearly 17-year-old conflict remains a stalemate, even while touting some successes under the new strategy announced by President Donald Trump in August.
Those success include the increasing capability of the Afghan military, which began conducting airstrikes two years ago. The Afghan air force carries out between four to 12 airstrikes every day, according to the Afghan Ministry of Defense.
But the Kabul government controls just over half of the country's districts, SIGAR says.
Trump's strategy appeared to commit the U.S. to Afghanistan indefinitely. It involves pressuring Pakistan to end its support for Afghan militants, supporting Kabul's effort to engage the Taliban in peace talks, and dropping more bombs on the country.
The U.S.-led coalition in Afghanistan dropped more bombs during the first quarter of 2018 than it has in the same period in any of the last 15 years, according to a VOA analysis of monthly data released by the Pentagon.

Who is supporting the militants responsible for the unprecedented casualties in 2017",4239,Kabul,Pakistan,incorrect,correct,1.0,choice2,1,1.0,"Human: Consider the following passage:

But corrected figures, provided by the U.S. military and published Tuesday by SIGAR, suggest that the actual decline was 17,980.
Pentagon officials acknowledged originally providing inaccurate figures to SIGAR because of a failure ""to account for the transfer of most of the Afghan Border Force from the Afghan National Police to the Afghan National Army,"" according to a SIGAR statement.
According to the new figures, there were 313,728 members of the Afghan defense forces as of January 31, 2018. That compares to a total of 296,409, as previously reported.
""SIGAR receives all of the (Afghan National Defense and Security Forces) personnel strength numbers published in the quarterly report from USFOR-A and has no means of independently verifying them,"" the statement added.
The new figures still amount to a sharp decline.
Afghan forces suffered unprecedented casualties in 2017, reportedly losing about 10,000 personnel, according to reports. SIGAR has been unable to publicly disclose the exact number of Afghan forces killed, because that information continues to be classified by Washington and Kabul. The violence has led to increased reports of Afghan military desertions, but that information too has been classified.
Senior U.S. military officials repeatedly have acknowledged the nearly 17-year-old conflict remains a stalemate, even while touting some successes under the new strategy announced by President Donald Trump in August.
Those success include the increasing capability of the Afghan military, which began conducting airstrikes two years ago. The Afghan air force carries out between four to 12 airstrikes every day, according to the Afghan Ministry of Defense.
But the Kabul government controls just over half of the country's districts, SIGAR says.
Trump's strategy appeared to commit the U.S. to Afghanistan indefinitely. It involves pressuring Pakistan to end its support for Afghan militants, supporting Kabul's effort to engage the Taliban in peace talks, and dropping more bombs on the country.
The U.S.-led coalition in Afghanistan dropped more bombs during the first quarter of 2018 than it has in the same period in any of the last 15 years, according to a VOA analysis of monthly data released by the Pentagon.

Who is supporting the militants responsible for the unprecedented casualties in 2017

Assistant: Pakistan","Human: Consider the following passage:

But corrected figures, provided by the U.S. military and published Tuesday by SIGAR, suggest that the actual decline was 17,980.
Pentagon officials acknowledged originally providing inaccurate figures to SIGAR because of a failure ""to account for the transfer of most of the Afghan Border Force from the Afghan National Police to the Afghan National Army,"" according to a SIGAR statement.
According to the new figures, there were 313,728 members of the Afghan defense forces as of January 31, 2018. That compares to a total of 296,409, as previously reported.
""SIGAR receives all of the (Afghan National Defense and Security Forces) personnel strength numbers published in the quarterly report from USFOR-A and has no means of independently verifying them,"" the statement added.
The new figures still amount to a sharp decline.
Afghan forces suffered unprecedented casualties in 2017, reportedly losing about 10,000 personnel, according to reports. SIGAR has been unable to publicly disclose the exact number of Afghan forces killed, because that information continues to be classified by Washington and Kabul. The violence has led to increased reports of Afghan military desertions, but that information too has been classified.
Senior U.S. military officials repeatedly have acknowledged the nearly 17-year-old conflict remains a stalemate, even while touting some successes under the new strategy announced by President Donald Trump in August.
Those success include the increasing capability of the Afghan military, which began conducting airstrikes two years ago. The Afghan air force carries out between four to 12 airstrikes every day, according to the Afghan Ministry of Defense.
But the Kabul government controls just over half of the country's districts, SIGAR says.
Trump's strategy appeared to commit the U.S. to Afghanistan indefinitely. It involves pressuring Pakistan to end its support for Afghan militants, supporting Kabul's effort to engage the Taliban in peace talks, and dropping more bombs on the country.
The U.S.-led coalition in Afghanistan dropped more bombs during the first quarter of 2018 than it has in the same period in any of the last 15 years, according to a VOA analysis of monthly data released by the Pentagon.

Who is supporting the militants responsible for the unprecedented casualties in 2017

Assistant: Kabul",correct,incorrect,0.09611335661497,QuAIL,,"Human: Consider the following passage:

But corrected figures, provided by the U.S. military and published Tuesday by SIGAR, suggest that the actual decline was 17,980.
Pentagon officials acknowledged originally providing inaccurate figures to SIGAR because of a failure ""to account for the transfer of most of the Afghan Border Force from the Afghan National Police to the Afghan National Army,"" according to a SIGAR statement.
According to the new figures, there were 313,728 members of the Afghan defense forces as of January 31, 2018. That compares to a total of 296,409, as previously reported.
""SIGAR receives all of the (Afghan National Defense and Security Forces) personnel strength numbers published in the quarterly report from USFOR-A and has no means of independently verifying them,"" the statement added.
The new figures still amount to a sharp decline.
Afghan forces suffered unprecedented casualties in 2017, reportedly losing about 10,000 personnel, according to reports. SIGAR has been unable to publicly disclose the exact number of Afghan forces killed, because that information continues to be classified by Washington and Kabul. The violence has led to increased reports of Afghan military desertions, but that information too has been classified.
Senior U.S. military officials repeatedly have acknowledged the nearly 17-year-old conflict remains a stalemate, even while touting some successes under the new strategy announced by President Donald Trump in August.
Those success include the increasing capability of the Afghan military, which began conducting airstrikes two years ago. The Afghan air force carries out between four to 12 airstrikes every day, according to the Afghan Ministry of Defense.
But the Kabul government controls just over half of the country's districts, SIGAR says.
Trump's strategy appeared to commit the U.S. to Afghanistan indefinitely. It involves pressuring Pakistan to end its support for Afghan militants, supporting Kabul's effort to engage the Taliban in peace talks, and dropping more bombs on the country.
The U.S.-led coalition in Afghanistan dropped more bombs during the first quarter of 2018 than it has in the same period in any of the last 15 years, according to a VOA analysis of monthly data released by the Pentagon.

Who is supporting the militants responsible for the unprecedented casualties in 2017

Response A: Kabul

Response B: Pakistan",,,Pakistan,Kabul,QuAIL
15.778,Human: Who is the hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season?,3782,"Mario Lemieux, the hockey legend, bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season.",The hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season is Jaromir Jagr.,correct,incorrect,1.0,choice2,0,0.6666666666666666,"Human: Who is the hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season?

Assistant: The hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season is Jaromir Jagr.","Human: Who is the hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season?

Assistant: Mario Lemieux, the hockey legend, bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season.",incorrect,correct,0.0169494737939433,jeopardy,3.0,"Human: Who is the hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season?

Response A: Mario Lemieux, the hockey legend, bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season.

Response B: The hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season is Jaromir Jagr.",,,"Mario Lemieux, the hockey legend, bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season.",The hockey legend who bought the Pittsburgh Penguins and scored 35 goals for the team in the 2000-01 season is Jaromir Jagr.,jeopardy
