source,difficulty,choice1,choice2,choice1_type,choice2_type,chosen,rejected,chosen_type,rejected_type,confidence_scores,decision_time,number_of_clicks,scratch_space,correct_chosen,raw_number_of_clicks,raw_decision_time,prompt,prompt_response_group,other_info,IDs,tags,tag_IDs,categories,correct_statements,incorrect_statements
gre_reading_comprehension,,Homo logicus would soon become extinct.,None of these events would be expected with certainty.,incorrect,correct,"Human: Based on the provided passage, which choice do you think best completes the statement or addresses the question at the end?

A growing taste for shark steaks and shark-fin soup has for the first time in 400 million years put the scourge of the sea at the wrong end of the food chain. Commercial landings of this toothsome fish have doubled every year since 1986, and shark populations are plunging.Sharks do for gentler fish what lions do for the wildebeest: they check populations by feeding on the weak. Also, sharks apparently do not get cancer and may therefore harbor clues to the nature of that disease. Finally, there is the issue of motherhood.Sharks are viviparous. That is, they bear their young alive and swimming (not sealed in eggs).Shark mothers generally give birth to litters of from eight to twelve pups and bear only one litter every other year.This is why sharks have one of the lowest fecundity rates in the ocean. The female cod, for example, spawns annually and lays a few million eggs at a time. If three quarters of the cod were fished this year, they could be back in full force in a few years. If humans took that fraction out of the sharks, the population would not recover for 15 years.So, late this summer, if all goes according to plan, the shark will join the bald eagle and the buffalo on the list of managed species. The federal government will cap the U.S. commercial catch at about half of the 1989 level and limit sportsmen to two sharks per boat. Another provision discourages finning, the harvesting of shark fins alone, by limiting the weight of fins to 7 percent of that of all the carcasses.Finning got under the skin of environmentalists, and the resulting anger helped to mobilize support for the new regulations. Shark fins contain noodle-like cartilaginous tissues that Chinese chefs have traditionally used to thicken and flavor soup. Over the past few years rising demand in Hong Kong has made the fins as valuable as the rest of the fish.But can U.S. quotas save shark species that wander the whole Atlantic?The blue shark, for example, migrates into the waters of something like 23 countries. International co-ordination will eventually be necessary, but biologists support U.S. quotas as a first step in mobilizing other nations. Meanwhile, the commercial fishermen are not waiting for the new rules to take effect.There’s a pre-quota rush on sharks, Casey says, and it’s going on as we speak.If the species Homo logicus was determined to be viviparous and to have extremely low fecundity rates on land, we might expect that

Assistant: Homo logicus would soon become extinct.","Human: Based on the provided passage, which choice do you think best completes the statement or addresses the question at the end?

A growing taste for shark steaks and shark-fin soup has for the first time in 400 million years put the scourge of the sea at the wrong end of the food chain. Commercial landings of this toothsome fish have doubled every year since 1986, and shark populations are plunging.Sharks do for gentler fish what lions do for the wildebeest: they check populations by feeding on the weak. Also, sharks apparently do not get cancer and may therefore harbor clues to the nature of that disease. Finally, there is the issue of motherhood.Sharks are viviparous. That is, they bear their young alive and swimming (not sealed in eggs).Shark mothers generally give birth to litters of from eight to twelve pups and bear only one litter every other year.This is why sharks have one of the lowest fecundity rates in the ocean. The female cod, for example, spawns annually and lays a few million eggs at a time. If three quarters of the cod were fished this year, they could be back in full force in a few years. If humans took that fraction out of the sharks, the population would not recover for 15 years.So, late this summer, if all goes according to plan, the shark will join the bald eagle and the buffalo on the list of managed species. The federal government will cap the U.S. commercial catch at about half of the 1989 level and limit sportsmen to two sharks per boat. Another provision discourages finning, the harvesting of shark fins alone, by limiting the weight of fins to 7 percent of that of all the carcasses.Finning got under the skin of environmentalists, and the resulting anger helped to mobilize support for the new regulations. Shark fins contain noodle-like cartilaginous tissues that Chinese chefs have traditionally used to thicken and flavor soup. Over the past few years rising demand in Hong Kong has made the fins as valuable as the rest of the fish.But can U.S. quotas save shark species that wander the whole Atlantic?The blue shark, for example, migrates into the waters of something like 23 countries. International co-ordination will eventually be necessary, but biologists support U.S. quotas as a first step in mobilizing other nations. Meanwhile, the commercial fishermen are not waiting for the new rules to take effect.There’s a pre-quota rush on sharks, Casey says, and it’s going on as we speak.If the species Homo logicus was determined to be viviparous and to have extremely low fecundity rates on land, we might expect that

Assistant: None of these events would be expected with certainty.",incorrect,correct,1.0,0.9694349562061688,1.0,,False,1.0,0.5859999999999985,"Human: Based on the provided passage, which choice do you think best completes the statement or addresses the question at the end?

A growing taste for shark steaks and shark-fin soup has for the first time in 400 million years put the scourge of the sea at the wrong end of the food chain. Commercial landings of this toothsome fish have doubled every year since 1986, and shark populations are plunging.Sharks do for gentler fish what lions do for the wildebeest: they check populations by feeding on the weak. Also, sharks apparently do not get cancer and may therefore harbor clues to the nature of that disease. Finally, there is the issue of motherhood.Sharks are viviparous. That is, they bear their young alive and swimming (not sealed in eggs).Shark mothers generally give birth to litters of from eight to twelve pups and bear only one litter every other year.This is why sharks have one of the lowest fecundity rates in the ocean. The female cod, for example, spawns annually and lays a few million eggs at a time. If three quarters of the cod were fished this year, they could be back in full force in a few years. If humans took that fraction out of the sharks, the population would not recover for 15 years.So, late this summer, if all goes according to plan, the shark will join the bald eagle and the buffalo on the list of managed species. The federal government will cap the U.S. commercial catch at about half of the 1989 level and limit sportsmen to two sharks per boat. Another provision discourages finning, the harvesting of shark fins alone, by limiting the weight of fins to 7 percent of that of all the carcasses.Finning got under the skin of environmentalists, and the resulting anger helped to mobilize support for the new regulations. Shark fins contain noodle-like cartilaginous tissues that Chinese chefs have traditionally used to thicken and flavor soup. Over the past few years rising demand in Hong Kong has made the fins as valuable as the rest of the fish.But can U.S. quotas save shark species that wander the whole Atlantic?The blue shark, for example, migrates into the waters of something like 23 countries. International co-ordination will eventually be necessary, but biologists support U.S. quotas as a first step in mobilizing other nations. Meanwhile, the commercial fishermen are not waiting for the new rules to take effect.There’s a pre-quota rush on sharks, Casey says, and it’s going on as we speak.If the species Homo logicus was determined to be viviparous and to have extremely low fecundity rates on land, we might expect that","Human: Based on the provided passage, which choice do you think best completes the statement or addresses the question at the end?

A growing taste for shark steaks and shark-fin soup has for the first time in 400 million years put the scourge of the sea at the wrong end of the food chain. Commercial landings of this toothsome fish have doubled every year since 1986, and shark populations are plunging.Sharks do for gentler fish what lions do for the wildebeest: they check populations by feeding on the weak. Also, sharks apparently do not get cancer and may therefore harbor clues to the nature of that disease. Finally, there is the issue of motherhood.Sharks are viviparous. That is, they bear their young alive and swimming (not sealed in eggs).Shark mothers generally give birth to litters of from eight to twelve pups and bear only one litter every other year.This is why sharks have one of the lowest fecundity rates in the ocean. The female cod, for example, spawns annually and lays a few million eggs at a time. If three quarters of the cod were fished this year, they could be back in full force in a few years. If humans took that fraction out of the sharks, the population would not recover for 15 years.So, late this summer, if all goes according to plan, the shark will join the bald eagle and the buffalo on the list of managed species. The federal government will cap the U.S. commercial catch at about half of the 1989 level and limit sportsmen to two sharks per boat. Another provision discourages finning, the harvesting of shark fins alone, by limiting the weight of fins to 7 percent of that of all the carcasses.Finning got under the skin of environmentalists, and the resulting anger helped to mobilize support for the new regulations. Shark fins contain noodle-like cartilaginous tissues that Chinese chefs have traditionally used to thicken and flavor soup. Over the past few years rising demand in Hong Kong has made the fins as valuable as the rest of the fish.But can U.S. quotas save shark species that wander the whole Atlantic?The blue shark, for example, migrates into the waters of something like 23 countries. International co-ordination will eventually be necessary, but biologists support U.S. quotas as a first step in mobilizing other nations. Meanwhile, the commercial fishermen are not waiting for the new rules to take effect.There’s a pre-quota rush on sharks, Casey says, and it’s going on as we speak.If the species Homo logicus was determined to be viviparous and to have extremely low fecundity rates on land, we might expect that

Response A: Homo logicus would soon become extinct.

Response B: None of these events would be expected with certainty.",,4798,21,MC479821,,None of these events would be expected with certainty.,Homo logicus would soon become extinct.
QuAIL,,not enough information,He has spent a lot of time doing research.,incorrect,correct,"Human: Consider the following passage:

SEOUL — Arms control experts estimate that the dismantlement of North Korea’s nuclear program could take a decade to complete, and cost $20 billion, if a nuclear agreement is reached between U.S. President Donald Trump and North Korean leader Kim Jong Un when they meet in Singapore on June 12.
“The hard work has not yet begun, and it is gong to take sustained energy on the part of the United States, South Korea, Japan, China and North Korea. It’s going to be a multiyear long process,” said Daryl Kimball, the executive director of the Arms Control Association in Washington.
President Trump has said he expects a ""very positive result"" from the North Korea nuclear summit, but he also said it will likely be the beginning of a process to resolve differences over the extent of the North’s denuclearization, and the specifics regarding what sanctions relief, economic aid and security guarantees would be offered in return.
U.S. Defense Secretary Jim Mattis said on Sunday that North Korea would only receive sanctions relief after it takes ""verifiable and irreversible steps to denuclearization.""
This position aligns closer to the Kim government’s stance that denuclearization measures and concessions be matched action for action. And it backs away from demands made by some in the president’s national security team that Pyongyang quickly and unilaterally dismantle all its weapons of mass destruction before any concessions would be offered.
North Korea is estimated to have 20 to 80 nuclear warheads, both known and covert nuclear research and processing sites, and thousands of ballistic missiles that can be launched from mobile vehicles, and submarine based launchers have been tested in recent years.
With such an extensive nuclear arsenal it could cost $20 billion to achieve the U.S. goal of complete, irreversible, and verifiable nuclear dismantlement (CVID), according to a recent study conducted by Kwon Hyuk-chul, a Kookmin University professor of security strategy.
Kwon based his assessment in part on past nuclear deals with North Korea and Ukraine’s experience in dismantling its nuclear arsenal after the fall of the Soviet Union in the 1990s.

What is probably true about Kwon Hyuk-Chul?

Assistant: not enough information","Human: Consider the following passage:

SEOUL — Arms control experts estimate that the dismantlement of North Korea’s nuclear program could take a decade to complete, and cost $20 billion, if a nuclear agreement is reached between U.S. President Donald Trump and North Korean leader Kim Jong Un when they meet in Singapore on June 12.
“The hard work has not yet begun, and it is gong to take sustained energy on the part of the United States, South Korea, Japan, China and North Korea. It’s going to be a multiyear long process,” said Daryl Kimball, the executive director of the Arms Control Association in Washington.
President Trump has said he expects a ""very positive result"" from the North Korea nuclear summit, but he also said it will likely be the beginning of a process to resolve differences over the extent of the North’s denuclearization, and the specifics regarding what sanctions relief, economic aid and security guarantees would be offered in return.
U.S. Defense Secretary Jim Mattis said on Sunday that North Korea would only receive sanctions relief after it takes ""verifiable and irreversible steps to denuclearization.""
This position aligns closer to the Kim government’s stance that denuclearization measures and concessions be matched action for action. And it backs away from demands made by some in the president’s national security team that Pyongyang quickly and unilaterally dismantle all its weapons of mass destruction before any concessions would be offered.
North Korea is estimated to have 20 to 80 nuclear warheads, both known and covert nuclear research and processing sites, and thousands of ballistic missiles that can be launched from mobile vehicles, and submarine based launchers have been tested in recent years.
With such an extensive nuclear arsenal it could cost $20 billion to achieve the U.S. goal of complete, irreversible, and verifiable nuclear dismantlement (CVID), according to a recent study conducted by Kwon Hyuk-chul, a Kookmin University professor of security strategy.
Kwon based his assessment in part on past nuclear deals with North Korea and Ukraine’s experience in dismantling its nuclear arsenal after the fall of the Soviet Union in the 1990s.

What is probably true about Kwon Hyuk-Chul?

Assistant: He has spent a lot of time doing research.",incorrect,correct,1.0,0.1627211353526271,0.0,,False,26.0,87.22500000000001,"Human: Consider the following passage:

SEOUL — Arms control experts estimate that the dismantlement of North Korea’s nuclear program could take a decade to complete, and cost $20 billion, if a nuclear agreement is reached between U.S. President Donald Trump and North Korean leader Kim Jong Un when they meet in Singapore on June 12.
“The hard work has not yet begun, and it is gong to take sustained energy on the part of the United States, South Korea, Japan, China and North Korea. It’s going to be a multiyear long process,” said Daryl Kimball, the executive director of the Arms Control Association in Washington.
President Trump has said he expects a ""very positive result"" from the North Korea nuclear summit, but he also said it will likely be the beginning of a process to resolve differences over the extent of the North’s denuclearization, and the specifics regarding what sanctions relief, economic aid and security guarantees would be offered in return.
U.S. Defense Secretary Jim Mattis said on Sunday that North Korea would only receive sanctions relief after it takes ""verifiable and irreversible steps to denuclearization.""
This position aligns closer to the Kim government’s stance that denuclearization measures and concessions be matched action for action. And it backs away from demands made by some in the president’s national security team that Pyongyang quickly and unilaterally dismantle all its weapons of mass destruction before any concessions would be offered.
North Korea is estimated to have 20 to 80 nuclear warheads, both known and covert nuclear research and processing sites, and thousands of ballistic missiles that can be launched from mobile vehicles, and submarine based launchers have been tested in recent years.
With such an extensive nuclear arsenal it could cost $20 billion to achieve the U.S. goal of complete, irreversible, and verifiable nuclear dismantlement (CVID), according to a recent study conducted by Kwon Hyuk-chul, a Kookmin University professor of security strategy.
Kwon based his assessment in part on past nuclear deals with North Korea and Ukraine’s experience in dismantling its nuclear arsenal after the fall of the Soviet Union in the 1990s.

What is probably true about Kwon Hyuk-Chul?","Human: Consider the following passage:

SEOUL — Arms control experts estimate that the dismantlement of North Korea’s nuclear program could take a decade to complete, and cost $20 billion, if a nuclear agreement is reached between U.S. President Donald Trump and North Korean leader Kim Jong Un when they meet in Singapore on June 12.
“The hard work has not yet begun, and it is gong to take sustained energy on the part of the United States, South Korea, Japan, China and North Korea. It’s going to be a multiyear long process,” said Daryl Kimball, the executive director of the Arms Control Association in Washington.
President Trump has said he expects a ""very positive result"" from the North Korea nuclear summit, but he also said it will likely be the beginning of a process to resolve differences over the extent of the North’s denuclearization, and the specifics regarding what sanctions relief, economic aid and security guarantees would be offered in return.
U.S. Defense Secretary Jim Mattis said on Sunday that North Korea would only receive sanctions relief after it takes ""verifiable and irreversible steps to denuclearization.""
This position aligns closer to the Kim government’s stance that denuclearization measures and concessions be matched action for action. And it backs away from demands made by some in the president’s national security team that Pyongyang quickly and unilaterally dismantle all its weapons of mass destruction before any concessions would be offered.
North Korea is estimated to have 20 to 80 nuclear warheads, both known and covert nuclear research and processing sites, and thousands of ballistic missiles that can be launched from mobile vehicles, and submarine based launchers have been tested in recent years.
With such an extensive nuclear arsenal it could cost $20 billion to achieve the U.S. goal of complete, irreversible, and verifiable nuclear dismantlement (CVID), according to a recent study conducted by Kwon Hyuk-chul, a Kookmin University professor of security strategy.
Kwon based his assessment in part on past nuclear deals with North Korea and Ukraine’s experience in dismantling its nuclear arsenal after the fall of the Soviet Union in the 1990s.

What is probably true about Kwon Hyuk-Chul?

Response A: not enough information

Response B: He has spent a lot of time doing research.",,2334,21,MC233421,,He has spent a lot of time doing research.,not enough information
,,The number of passengers will decline by 5% on commuter trains and increase by 10% on long distance trains.,The number of passengers will decline by 5% on commuter trains.,incorrect,correct,"Human: Because of the Italian Rail’s new policies aimed at encouraging voyages longer than 100 km, what is more likely to happen: a 5% ridership decline on commuter trains or both a 5% ridership decline on commuter trains and a 10% increase on long distance trains?

Assistant: The number of passengers will decline by 5% on commuter trains and increase by 10% on long distance trains.","Human: Because of the Italian Rail’s new policies aimed at encouraging voyages longer than 100 km, what is more likely to happen: a 5% ridership decline on commuter trains or both a 5% ridership decline on commuter trains and a 10% increase on long distance trains?

Assistant: The number of passengers will decline by 5% on commuter trains.",incorrect,correct,1.0,0.9475141557793068,1.0,,False,1.0,0.7689999999999984,"Human: Because of the Italian Rail’s new policies aimed at encouraging voyages longer than 100 km, what is more likely to happen: a 5% ridership decline on commuter trains or both a 5% ridership decline on commuter trains and a 10% increase on long distance trains?","Human: Because of the Italian Rail’s new policies aimed at encouraging voyages longer than 100 km, what is more likely to happen: a 5% ridership decline on commuter trains or both a 5% ridership decline on commuter trains and a 10% increase on long distance trains?

Response A: The number of passengers will decline by 5% on commuter trains and increase by 10% on long distance trains.

Response B: The number of passengers will decline by 5% on commuter trains.",,5989,21,MC598921,Conjunction Fallacy,The number of passengers will decline by 5% on commuter trains.,The number of passengers will decline by 5% on commuter trains and increase by 10% on long distance trains.
evaluating_information_essentiality,,Statement 2 alone is sufficient while statement 1 alone is insufficient,Statement 1 alone is sufficient while statement 2 alone is insufficient,incorrect,correct,"Human: Question: P is towards which direction of Q? Which of the following statements is/are sufficient to answer the previous question?
1. Q is to the north of R, who is to the west of P.
2. P is to the north-west of S.
 

Assistant: Statement 1 alone is sufficient while statement 2 alone is insufficient","Human: Question: P is towards which direction of Q? Which of the following statements is/are sufficient to answer the previous question?
1. Q is to the north of R, who is to the west of P.
2. P is to the north-west of S.
 

Assistant: Statement 2 alone is sufficient while statement 1 alone is insufficient",correct,incorrect,1.0,0.4100108503772659,0.7336804366512111,,True,3.0,24.739000000000004,"Human: Question: P is towards which direction of Q? Which of the following statements is/are sufficient to answer the previous question?
1. Q is to the north of R, who is to the west of P.
2. P is to the north-west of S.","Human: Question: P is towards which direction of Q? Which of the following statements is/are sufficient to answer the previous question?
1. Q is to the north of R, who is to the west of P.
2. P is to the north-west of S.

Response A: Statement 2 alone is sufficient while statement 1 alone is insufficient

Response B: Statement 1 alone is sufficient while statement 2 alone is insufficient",,1651,21,MC165121,,Statement 1 alone is sufficient while statement 2 alone is insufficient,Statement 2 alone is sufficient while statement 1 alone is insufficient
,,John is a doctor.,John is a nurse.,incorrect,correct,"Human: Among the 1000 people that participated in a study, there were 995 nurses and 5 doctors. John is randomly chosen participant in this research. He is 34 years old, and he lives in a nice house in a fancy neighborhood. He also expresses himself nicely and is very interested in politics. He invests a lot of time in his career. Is John more likely to be a nurse or a doctor?

Assistant: John is a nurse.","Human: Among the 1000 people that participated in a study, there were 995 nurses and 5 doctors. John is randomly chosen participant in this research. He is 34 years old, and he lives in a nice house in a fancy neighborhood. He also expresses himself nicely and is very interested in politics. He invests a lot of time in his career. Is John more likely to be a nurse or a doctor?

Assistant: John is a doctor.",correct,incorrect,1.0,0.9549113305595642,1.0,,True,1.0,0.7050000000000018,"Human: Among the 1000 people that participated in a study, there were 995 nurses and 5 doctors. John is randomly chosen participant in this research. He is 34 years old, and he lives in a nice house in a fancy neighborhood. He also expresses himself nicely and is very interested in politics. He invests a lot of time in his career. Is John more likely to be a nurse or a doctor?","Human: Among the 1000 people that participated in a study, there were 995 nurses and 5 doctors. John is randomly chosen participant in this research. He is 34 years old, and he lives in a nice house in a fancy neighborhood. He also expresses himself nicely and is very interested in politics. He invests a lot of time in his career. Is John more likely to be a nurse or a doctor?

Response A: John is a doctor.

Response B: John is a nurse.",Correct = no bias,5986,21,MC598621,Base-rate neglect (statistical),John is a nurse.,John is a doctor.
college_chemistry,,PbH4 < SnH4 < CH4 < GeH4 < SiH4,PbH4 < SnH4 < GeH4 < SiH4 < CH4,incorrect,correct,"Human: Which of the following lists the hydrides of group-14 elements in order of thermal stability, from lowest to highest?

Assistant: PbH4 < SnH4 < CH4 < GeH4 < SiH4","Human: Which of the following lists the hydrides of group-14 elements in order of thermal stability, from lowest to highest?

Assistant: PbH4 < SnH4 < GeH4 < SiH4 < CH4",incorrect,correct,0.0,0.7297578178981952,1.0,,False,1.0,4.234,"Human: Which of the following lists the hydrides of group-14 elements in order of thermal stability, from lowest to highest?","Human: Which of the following lists the hydrides of group-14 elements in order of thermal stability, from lowest to highest?

Response A: PbH4 < SnH4 < CH4 < GeH4 < SiH4

Response B: PbH4 < SnH4 < GeH4 < SiH4 < CH4",,3940,21,MC394021,,PbH4 < SnH4 < GeH4 < SiH4 < CH4,PbH4 < SnH4 < CH4 < GeH4 < SiH4
vitaminc_fact_verification,,False,True,correct,incorrect,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Super Bowl XLV: The game was played on February 6 , 2011 , at Cowboys Stadium in Arlington , Texas , the first time the Super Bowl was played in the Dallas -- Fort Worth area .
Claim: Super Bowl XLV was played before February 6 , 2011 .
True, False, or Neither?

Assistant: False","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Super Bowl XLV: The game was played on February 6 , 2011 , at Cowboys Stadium in Arlington , Texas , the first time the Super Bowl was played in the Dallas -- Fort Worth area .
Claim: Super Bowl XLV was played before February 6 , 2011 .
True, False, or Neither?

Assistant: True",correct,incorrect,1.0,0.9693084253275878,1.0,,True,1.0,0.5869999999999997,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Super Bowl XLV: The game was played on February 6 , 2011 , at Cowboys Stadium in Arlington , Texas , the first time the Super Bowl was played in the Dallas -- Fort Worth area .
Claim: Super Bowl XLV was played before February 6 , 2011 .
True, False, or Neither?","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Super Bowl XLV: The game was played on February 6 , 2011 , at Cowboys Stadium in Arlington , Texas , the first time the Super Bowl was played in the Dallas -- Fort Worth area .
Claim: Super Bowl XLV was played before February 6 , 2011 .
True, False, or Neither?

Response A: False

Response B: True",,3140,12,MC314012,,False,True
medical_genetics,,an enzyme that facilitates transcription of specific genes,an enzyme that joins fragments in normal DNA replication,incorrect,correct,"Human: DNA ligase is

Assistant: an enzyme that joins fragments in normal DNA replication","Human: DNA ligase is

Assistant: an enzyme that facilitates transcription of specific genes",correct,incorrect,0.3333333333333333,0.915873891408994,0.844213042232526,,True,2.0,1.0709999999999995,Human: DNA ligase is,"Human: DNA ligase is

Response A: an enzyme that facilitates transcription of specific genes

Response B: an enzyme that joins fragments in normal DNA replication",,2704,21,MC270421,,an enzyme that joins fragments in normal DNA replication,an enzyme that facilitates transcription of specific genes
similarities_abstraction,,Both are made of cotton.,Both keep you warm.,incorrect,correct,"Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a blanket and a pair of mittens are alike.
A:

Assistant: Both keep you warm.","Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a blanket and a pair of mittens are alike.
A:

Assistant: Both are made of cotton.",correct,incorrect,1.0,0.9149069279197136,1.0,,True,1.0,1.0809999999999975,"Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a blanket and a pair of mittens are alike.
A:","Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a blanket and a pair of mittens are alike.
A:

Response A: Both are made of cotton.

Response B: Both keep you warm.",,3915,21,MC391521,,Both keep you warm.,Both are made of cotton.
college_computer_science,,1/50,1/27,incorrect,correct,"Human: Consider a computer design in which multiple processors, each with a private cache memory, share global memory using a single bus. This bus is the critical system resource. Each processor can execute one instruction every 500 nanoseconds as long as memory references are satisfied by its local cache. When a cache miss occurs, the processor is delayed for an additional 2,000 nanoseconds. During half of this additional delay, the bus is dedicated to serving the cache miss. During the other half, the processor cannot continue, but the bus is free to service requests from other processors. On average, each instruction requires 2 memory references. On average, cache misses occur on 1 percent of references. What proportion of the capacity of the bus would a single processor consume, ignoring delays due to competition from other processors?

Assistant: 1/50","Human: Consider a computer design in which multiple processors, each with a private cache memory, share global memory using a single bus. This bus is the critical system resource. Each processor can execute one instruction every 500 nanoseconds as long as memory references are satisfied by its local cache. When a cache miss occurs, the processor is delayed for an additional 2,000 nanoseconds. During half of this additional delay, the bus is dedicated to serving the cache miss. During the other half, the processor cannot continue, but the bus is free to service requests from other processors. On average, each instruction requires 2 memory references. On average, cache misses occur on 1 percent of references. What proportion of the capacity of the bus would a single processor consume, ignoring delays due to competition from other processors?

Assistant: 1/27",incorrect,correct,1.0,0.5637326504941017,0.5778934788837371,,False,5.0,10.968,"Human: Consider a computer design in which multiple processors, each with a private cache memory, share global memory using a single bus. This bus is the critical system resource. Each processor can execute one instruction every 500 nanoseconds as long as memory references are satisfied by its local cache. When a cache miss occurs, the processor is delayed for an additional 2,000 nanoseconds. During half of this additional delay, the bus is dedicated to serving the cache miss. During the other half, the processor cannot continue, but the bus is free to service requests from other processors. On average, each instruction requires 2 memory references. On average, cache misses occur on 1 percent of references. What proportion of the capacity of the bus would a single processor consume, ignoring delays due to competition from other processors?","Human: Consider a computer design in which multiple processors, each with a private cache memory, share global memory using a single bus. This bus is the critical system resource. Each processor can execute one instruction every 500 nanoseconds as long as memory references are satisfied by its local cache. When a cache miss occurs, the processor is delayed for an additional 2,000 nanoseconds. During half of this additional delay, the bus is dedicated to serving the cache miss. During the other half, the processor cannot continue, but the bus is free to service requests from other processors. On average, each instruction requires 2 memory references. On average, cache misses occur on 1 percent of references. What proportion of the capacity of the bus would a single processor consume, ignoring delays due to competition from other processors?

Response A: 1/50

Response B: 1/27",,4423,21,MC442321,,1/27,1/50
general_knowledge,,blue,green,correct,incorrect,"Human: What color is the sky on a clear sunny day?

Assistant: blue","Human: What color is the sky on a clear sunny day?

Assistant: green",correct,incorrect,1.0,0.876801867606062,1.0,,True,1.0,1.516,Human: What color is the sky on a clear sunny day?,"Human: What color is the sky on a clear sunny day?

Response A: blue

Response B: green",,2536,12,MC253612,,blue,green
high_school_chemistry,,0.500 mole,2.00 mole,incorrect,correct,"Human: A solution contains 2.00 mole of acetic acid, CH3COOH, and 1.00 mole of calcium acetate, Ca(CH3COO)2. The solution is able to resist the addition of a small amount of strong acid or strong base with only minor changes in the pH of the solution. Larger quantities of strong acid or strong base can cause a significant change in pH. How many moles of nitric acid, HNO3, may be added before the pH begins to change significantly?

Assistant: 0.500 mole","Human: A solution contains 2.00 mole of acetic acid, CH3COOH, and 1.00 mole of calcium acetate, Ca(CH3COO)2. The solution is able to resist the addition of a small amount of strong acid or strong base with only minor changes in the pH of the solution. Larger quantities of strong acid or strong base can cause a significant change in pH. How many moles of nitric acid, HNO3, may be added before the pH begins to change significantly?

Assistant: 2.00 mole",incorrect,correct,1.0,0.9230774708922084,1.0,,False,1.0,0.9980000000000012,"Human: A solution contains 2.00 mole of acetic acid, CH3COOH, and 1.00 mole of calcium acetate, Ca(CH3COO)2. The solution is able to resist the addition of a small amount of strong acid or strong base with only minor changes in the pH of the solution. Larger quantities of strong acid or strong base can cause a significant change in pH. How many moles of nitric acid, HNO3, may be added before the pH begins to change significantly?","Human: A solution contains 2.00 mole of acetic acid, CH3COOH, and 1.00 mole of calcium acetate, Ca(CH3COO)2. The solution is able to resist the addition of a small amount of strong acid or strong base with only minor changes in the pH of the solution. Larger quantities of strong acid or strong base can cause a significant change in pH. How many moles of nitric acid, HNO3, may be added before the pH begins to change significantly?

Response A: 0.500 mole

Response B: 2.00 mole",,3916,21,MC391621,,2.00 mole,0.500 mole
identify_odd_metaphor,,That idea went out of fashion years ago.,Mathematics has many branches.,correct,incorrect,"Human: Which of the following sentences relating to ideas does not use metaphorical language that could also be applied to plants?

Assistant: That idea went out of fashion years ago.","Human: Which of the following sentences relating to ideas does not use metaphorical language that could also be applied to plants?

Assistant: Mathematics has many branches.",correct,incorrect,1.0,0.8779219889862946,0.844213042232526,,True,2.0,1.502000000000001,Human: Which of the following sentences relating to ideas does not use metaphorical language that could also be applied to plants?,"Human: Which of the following sentences relating to ideas does not use metaphorical language that could also be applied to plants?

Response A: That idea went out of fashion years ago.

Response B: Mathematics has many branches.",,2396,12,MC239612,,That idea went out of fashion years ago.,Mathematics has many branches.
elementary_math_qa,,4,9,correct,incorrect,"Human: What is the answer to the following math word problem?

a person can swim in still water at 4 km / h . if the speed of water 2 km / h , how many hours will the man take to swim back against the current for 8 km ?


Assistant: 4","Human: What is the answer to the following math word problem?

a person can swim in still water at 4 km / h . if the speed of water 2 km / h , how many hours will the man take to swim back against the current for 8 km ?


Assistant: 9",correct,incorrect,0.6666666666666666,0.9164563131876402,0.844213042232526,,True,2.0,1.0650000000000013,"Human: What is the answer to the following math word problem?

a person can swim in still water at 4 km / h . if the speed of water 2 km / h , how many hours will the man take to swim back against the current for 8 km ?","Human: What is the answer to the following math word problem?

a person can swim in still water at 4 km / h . if the speed of water 2 km / h , how many hours will the man take to swim back against the current for 8 km ?

Response A: 4

Response B: 9",,3189,12,MC318912,,4,9
elementary_math_qa,,7,12,incorrect,correct,"Human: What is the result of the following arithmetic operations?

divide 10 by 2, multiply result by 2, add result to 2,


Assistant: 12","Human: What is the result of the following arithmetic operations?

divide 10 by 2, multiply result by 2, add result to 2,


Assistant: 7",correct,incorrect,1.0,0.9309667611968828,1.0,,True,1.0,0.9209999999999994,"Human: What is the result of the following arithmetic operations?

divide 10 by 2, multiply result by 2, add result to 2,","Human: What is the result of the following arithmetic operations?

divide 10 by 2, multiply result by 2, add result to 2,

Response A: 7

Response B: 12",,2201,21,MC220121,,12,7
