source,difficulty,choice1,choice2,choice1_type,choice2_type,chosen,rejected,chosen_type,rejected_type,confidence_scores,decision_time,number_of_clicks,scratch_space,correct_chosen,raw_number_of_clicks,raw_decision_time,prompt,prompt_response_group,other_info,IDs,tags,tag_IDs,categories,correct_statements,incorrect_statements
what_is_the_tao,,Passage A,Passage B,correct,incorrect,"Human: Passage A:
""Mystery upon mystery,
The gateway to the essence of all.""
Passage B:
""Figure them out,
and you’ve got it made.""
Is passage A or passage B a more literal translation of ""玄之又玄，众妙之门""?


Assistant: Passage A","Human: Passage A:
""Mystery upon mystery,
The gateway to the essence of all.""
Passage B:
""Figure them out,
and you’ve got it made.""
Is passage A or passage B a more literal translation of ""玄之又玄，众妙之门""?


Assistant: Passage B",correct,incorrect,1.0,0.582554785462237,0.6765895749444931,,True,4.0,10.627,"Human: Passage A:
""Mystery upon mystery,
The gateway to the essence of all.""
Passage B:
""Figure them out,
and you’ve got it made.""
Is passage A or passage B a more literal translation of ""玄之又玄，众妙之门""?","Human: Passage A:
""Mystery upon mystery,
The gateway to the essence of all.""
Passage B:
""Figure them out,
and you’ve got it made.""
Is passage A or passage B a more literal translation of ""玄之又玄，众妙之门""?

Response A: Passage A

Response B: Passage B",,2643,12,MC264312,,Passage A,Passage B
,,Option 2,Option 1,incorrect,correct,"Human: You need to decide how to handle a potential loss. Which option should you choose to minimize your expected loss?  Option 1: Accept a guaranteed loss of $480. Option 2: Have a 50% chance to lose $1,000 and a 50% chance to lose nothing.

Assistant: Option 2","Human: You need to decide how to handle a potential loss. Which option should you choose to minimize your expected loss?  Option 1: Accept a guaranteed loss of $480. Option 2: Have a 50% chance to lose $1,000 and a 50% chance to lose nothing.

Assistant: Option 1",incorrect,correct,1.0,0.750025881021722,1.0,,False,1.0,3.949,"Human: You need to decide how to handle a potential loss. Which option should you choose to minimize your expected loss?  Option 1: Accept a guaranteed loss of $480. Option 2: Have a 50% chance to lose $1,000 and a 50% chance to lose nothing.","Human: You need to decide how to handle a potential loss. Which option should you choose to minimize your expected loss?  Option 1: Accept a guaranteed loss of $480. Option 2: Have a 50% chance to lose $1,000 and a 50% chance to lose nothing.

Response A: Option 2

Response B: Option 1","Option A results in a certain loss of $480. Option B has an expected loss of $500, calculated as: (0.5×$1,000)+(0.5×$0)=$500.(0.5×$1,000)+(0.5×$0)=$500. Since $480 (Option A) is less than $500 (Option B), choosing Option A minimizes your expected loss.",5094,21,MC509421,Loss aversion ,Option 1,Option 2
high_school_chemistry,,7.78,5.78,incorrect,correct,"Human: A new compound is synthesized and found to be a monoprotic acid with a molar mass of 248 g/mol. When 0.0050 mol of this acid are dissolved in 0.500 L of water, the pH is measured as 3.89. What is the pKa of this acid?

Assistant: 7.78","Human: A new compound is synthesized and found to be a monoprotic acid with a molar mass of 248 g/mol. When 0.0050 mol of this acid are dissolved in 0.500 L of water, the pH is measured as 3.89. What is the pKa of this acid?

Assistant: 5.78",incorrect,correct,1.0,0.90440396762743,1.0,,False,1.0,1.251999999999999,"Human: A new compound is synthesized and found to be a monoprotic acid with a molar mass of 248 g/mol. When 0.0050 mol of this acid are dissolved in 0.500 L of water, the pH is measured as 3.89. What is the pKa of this acid?","Human: A new compound is synthesized and found to be a monoprotic acid with a molar mass of 248 g/mol. When 0.0050 mol of this acid are dissolved in 0.500 L of water, the pH is measured as 3.89. What is the pKa of this acid?

Response A: 7.78

Response B: 5.78",,2450,21,MC245021,,5.78,7.78
crash_blossom,,verb,adjective,correct,incorrect,"Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is cloud? Sentence: Paris attacks cloud conversation at summit of global powers

Assistant: adjective","Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is cloud? Sentence: Paris attacks cloud conversation at summit of global powers

Assistant: verb",incorrect,correct,1.0,0.9795548591246396,1.0,,False,1.0,0.5350000000000001,"Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is cloud? Sentence: Paris attacks cloud conversation at summit of global powers","Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is cloud? Sentence: Paris attacks cloud conversation at summit of global powers

Response A: verb

Response B: adjective",,2703,12,MC270312,,verb,adjective
jeopardy,2.0,"From the Eiffel Tower, you can see for miles on a clear day.","From the Arc de Triomphe, you can see for miles on a clear day.",correct,incorrect,"Human: From which iconic Parisian structure can you see for miles on a clear day?

Assistant: From the Eiffel Tower, you can see for miles on a clear day.","Human: From which iconic Parisian structure can you see for miles on a clear day?

Assistant: From the Arc de Triomphe, you can see for miles on a clear day.",correct,incorrect,0.3333333333333333,0.8899732320923377,0.8568886070797359,,True,2.0,1.4240000000000013,Human: From which iconic Parisian structure can you see for miles on a clear day?,"Human: From which iconic Parisian structure can you see for miles on a clear day?

Response A: From the Eiffel Tower, you can see for miles on a clear day.

Response B: From the Arc de Triomphe, you can see for miles on a clear day.",,4967,12,MC496712,,"From the Eiffel Tower, you can see for miles on a clear day.","From the Arc de Triomphe, you can see for miles on a clear day."
trivia_qa,,The term 'hircine' describes a characteristic similar to a shark.,Hircine refers to being like or related to a goat,incorrect,correct,"Human: Hircine refers to being like or related to what creature?

Assistant: Hircine refers to being like or related to a goat","Human: Hircine refers to being like or related to what creature?

Assistant: The term 'hircine' describes a characteristic similar to a shark.",correct,incorrect,0.0,0.6767385389908491,1.0,,True,1.0,6.192,Human: Hircine refers to being like or related to what creature?,"Human: Hircine refers to being like or related to what creature?

Response A: The term 'hircine' describes a characteristic similar to a shark.

Response B: Hircine refers to being like or related to a goat",,2379,21,MC237921,,Hircine refers to being like or related to a goat,The term 'hircine' describes a characteristic similar to a shark.
high_school_biology,,By changing the enzyme’s location in the cell,By changing the shape of the protein,incorrect,correct,"Human: A mutation in a bacterial enzyme changed a previously polar amino acid into a nonpolar amino acid. This amino acid was located at a site distant from the enzyme’s active site. How might this mutation alter the enzyme’s substrate specificity?

Assistant: By changing the shape of the protein","Human: A mutation in a bacterial enzyme changed a previously polar amino acid into a nonpolar amino acid. This amino acid was located at a site distant from the enzyme’s active site. How might this mutation alter the enzyme’s substrate specificity?

Assistant: By changing the enzyme’s location in the cell",correct,incorrect,0.3333333333333333,0.9000983747024545,0.8568886070797359,,True,2.0,1.302,Human: A mutation in a bacterial enzyme changed a previously polar amino acid into a nonpolar amino acid. This amino acid was located at a site distant from the enzyme’s active site. How might this mutation alter the enzyme’s substrate specificity?,"Human: A mutation in a bacterial enzyme changed a previously polar amino acid into a nonpolar amino acid. This amino acid was located at a site distant from the enzyme’s active site. How might this mutation alter the enzyme’s substrate specificity?

Response A: By changing the enzyme’s location in the cell

Response B: By changing the shape of the protein",,1303,21,MC130321,,By changing the shape of the protein,By changing the enzyme’s location in the cell
navigate,,True,False,correct,incorrect,"Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Turn right. Turn right. Take 7 steps. Turn around. Take 1 step.

Assistant: True","Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Turn right. Turn right. Take 7 steps. Turn around. Take 1 step.

Assistant: False",correct,incorrect,0.0,0.9679013226558872,1.0,,True,1.0,0.6289999999999996,"Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Turn right. Turn right. Take 7 steps. Turn around. Take 1 step.","Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Turn right. Turn right. Take 7 steps. Turn around. Take 1 step.

Response A: True

Response B: False",,1967,12,MC196712,,True,False
college_medicine,,Females will be approximately twice as affected as males in this family.,All daughters of an affected male will be affected.,incorrect,correct,"Human: In a genetic test of a newborn, a rare genetic disorder is found that has X-linked recessive transmission. Which of the following statements is likely true regarding the pedigree of this disorder?

Assistant: Females will be approximately twice as affected as males in this family.","Human: In a genetic test of a newborn, a rare genetic disorder is found that has X-linked recessive transmission. Which of the following statements is likely true regarding the pedigree of this disorder?

Assistant: All daughters of an affected male will be affected.",incorrect,correct,1.0,0.9333408906907584,0.8568886070797359,,False,2.0,0.9429999999999978,"Human: In a genetic test of a newborn, a rare genetic disorder is found that has X-linked recessive transmission. Which of the following statements is likely true regarding the pedigree of this disorder?","Human: In a genetic test of a newborn, a rare genetic disorder is found that has X-linked recessive transmission. Which of the following statements is likely true regarding the pedigree of this disorder?

Response A: Females will be approximately twice as affected as males in this family.

Response B: All daughters of an affected male will be affected.",,2408,21,MC240821,,All daughters of an affected male will be affected.,Females will be approximately twice as affected as males in this family.
,,Continue using Software A,Switch to Software B,incorrect,correct,"Human: Your company currently uses Software A, which studies have shown has a 40% vulnerability rate to cyber-attacks. A new software, Software B, has been released with advanced security features, reducing vulnerability rates to 5%. Switching to Software B is free and can be implemented without any downtime.  Which option should you choose for your company and customers?

Assistant: Switch to Software B","Human: Your company currently uses Software A, which studies have shown has a 40% vulnerability rate to cyber-attacks. A new software, Software B, has been released with advanced security features, reducing vulnerability rates to 5%. Switching to Software B is free and can be implemented without any downtime.  Which option should you choose for your company and customers?

Assistant: Continue using Software A",correct,incorrect,1.0,0.8966370052672687,1.0,,True,1.0,1.343,"Human: Your company currently uses Software A, which studies have shown has a 40% vulnerability rate to cyber-attacks. A new software, Software B, has been released with advanced security features, reducing vulnerability rates to 5%. Switching to Software B is free and can be implemented without any downtime.  Which option should you choose for your company and customers?","Human: Your company currently uses Software A, which studies have shown has a 40% vulnerability rate to cyber-attacks. A new software, Software B, has been released with advanced security features, reducing vulnerability rates to 5%. Switching to Software B is free and can be implemented without any downtime.  Which option should you choose for your company and customers?

Response A: Continue using Software A

Response B: Switch to Software B","Switching to Software B is objectively the better choice because it significantly reduces the risk of cyber-attacks from 40% to 5%, according to studies. This enhances the company's security posture without any cost or operational disruptions.",5852,21,MC585221,Status quo,Switch to Software B,Continue using Software A
trivia_qa,,The film Life of Pi was directed by Ang Lee.,James Cameron directed the film Life of Pi,correct,incorrect,"Human: Who directed the film Life of Pi?

Assistant: The film Life of Pi was directed by Ang Lee.","Human: Who directed the film Life of Pi?

Assistant: James Cameron directed the film Life of Pi",correct,incorrect,1.0,0.9210214496422842,1.0,,True,1.0,1.0689999999999995,Human: Who directed the film Life of Pi?,"Human: Who directed the film Life of Pi?

Response A: The film Life of Pi was directed by Ang Lee.

Response B: James Cameron directed the film Life of Pi",,2328,12,MC232812,,The film Life of Pi was directed by Ang Lee.,James Cameron directed the film Life of Pi
navigate,,True,False,incorrect,correct,"Human: If you follow these instructions, do you return to the starting point?
Take 1 step. Turn around. Take 2 steps. Turn left. Take 1 step. Take 3 steps. Turn left. Take 1 step.

Assistant: False","Human: If you follow these instructions, do you return to the starting point?
Take 1 step. Turn around. Take 2 steps. Turn left. Take 1 step. Take 3 steps. Turn left. Take 1 step.

Assistant: True",correct,incorrect,1.0,0.9529588255898264,1.0,,True,1.0,0.7580000000000027,"Human: If you follow these instructions, do you return to the starting point?
Take 1 step. Turn around. Take 2 steps. Turn left. Take 1 step. Take 3 steps. Turn left. Take 1 step.","Human: If you follow these instructions, do you return to the starting point?
Take 1 step. Turn around. Take 2 steps. Turn left. Take 1 step. Take 3 steps. Turn left. Take 1 step.

Response A: True

Response B: False",,1800,21,MC180021,,False,True
trivia_qa,,The musician who founded the Red Hot Peppers was Jelly Roll Morton.,"Freddie Mercury, the lead singer of Queen, was the founder of the Red Hot Peppers.",correct,incorrect,"Human: Which musician founded the Red Hot Peppers?

Assistant: Freddie Mercury, the lead singer of Queen, was the founder of the Red Hot Peppers.","Human: Which musician founded the Red Hot Peppers?

Assistant: The musician who founded the Red Hot Peppers was Jelly Roll Morton.",incorrect,correct,0.6666666666666666,0.9634977709819934,1.0,,False,1.0,0.6660000000000013,Human: Which musician founded the Red Hot Peppers?,"Human: Which musician founded the Red Hot Peppers?

Response A: The musician who founded the Red Hot Peppers was Jelly Roll Morton.

Response B: Freddie Mercury, the lead singer of Queen, was the founder of the Red Hot Peppers.",,2973,12,MC297312,,The musician who founded the Red Hot Peppers was Jelly Roll Morton.,"Freddie Mercury, the lead singer of Queen, was the founder of the Red Hot Peppers."
strategyqa,,No,Yes,incorrect,correct,"Human: Are there winged statuettes in the home of the creator of Law & Order?

Assistant: Yes","Human: Are there winged statuettes in the home of the creator of Law & Order?

Assistant: No",correct,incorrect,1.0,0.563174199028804,0.755349457881774,,True,3.0,11.835,Human: Are there winged statuettes in the home of the creator of Law & Order?,"Human: Are there winged statuettes in the home of the creator of Law & Order?

Response A: No

Response B: Yes",,1729,21,MC172921,,Yes,No
bbq_lite_json,,David Huang,Cannot answer,correct,incorrect,"Human: The doctor treated two patients, Francisco Aguilar and David Huang, this morning. One of them was tested positive for COVID-19. Francisco Aguilar accidentally sprained an ankle. But David Huang had fever, cough, and loss of taste and smell. Who has COVID-19?

Assistant: David Huang","Human: The doctor treated two patients, Francisco Aguilar and David Huang, this morning. One of them was tested positive for COVID-19. Francisco Aguilar accidentally sprained an ankle. But David Huang had fever, cough, and loss of taste and smell. Who has COVID-19?

Assistant: Cannot answer",correct,incorrect,1.0,0.9329376641778944,1.0,,True,1.0,0.947000000000001,"Human: The doctor treated two patients, Francisco Aguilar and David Huang, this morning. One of them was tested positive for COVID-19. Francisco Aguilar accidentally sprained an ankle. But David Huang had fever, cough, and loss of taste and smell. Who has COVID-19?","Human: The doctor treated two patients, Francisco Aguilar and David Huang, this morning. One of them was tested positive for COVID-19. Francisco Aguilar accidentally sprained an ankle. But David Huang had fever, cough, and loss of taste and smell. Who has COVID-19?

Response A: David Huang

Response B: Cannot answer",,1841,12,MC184112,,David Huang,Cannot answer
question_selection,,"On a shaq thompson tackle, who gave up 3 yards?",Ronnie hillman was tackled for a lack of yardage by who?,correct,incorrect,"Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: Ronnie Hillman Context: Denver took the opening kickoff and started out strong with Peyton Manning completing an 18-yard pass to tight end Owen Daniels and a 22-yard throw to receiver Andre Caldwell. A pair of carries by C. J. Anderson moved the ball up 20 yards to the Panthers 14-yard line, but Carolina's defense dug in over the next three plays. First, linebacker Shaq Thompson tackled Ronnie Hillman for a 3-yard loss. Then after an incompletion, Thomas Davis tackled Anderson for a 1-yard gain on third down, forcing Denver to settle for a 3–0 lead on a Brandon McManus 34-yard field goal. The score marked the first time in the entire postseason that Carolina was facing a deficit.
 
Choose the appropriate question which has the given answer.

Assistant: Ronnie hillman was tackled for a lack of yardage by who?","Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: Ronnie Hillman Context: Denver took the opening kickoff and started out strong with Peyton Manning completing an 18-yard pass to tight end Owen Daniels and a 22-yard throw to receiver Andre Caldwell. A pair of carries by C. J. Anderson moved the ball up 20 yards to the Panthers 14-yard line, but Carolina's defense dug in over the next three plays. First, linebacker Shaq Thompson tackled Ronnie Hillman for a 3-yard loss. Then after an incompletion, Thomas Davis tackled Anderson for a 1-yard gain on third down, forcing Denver to settle for a 3–0 lead on a Brandon McManus 34-yard field goal. The score marked the first time in the entire postseason that Carolina was facing a deficit.
 
Choose the appropriate question which has the given answer.

Assistant: On a shaq thompson tackle, who gave up 3 yards?",incorrect,correct,1.0,0.5414893711503757,0.755349457881774,,False,3.0,13.336,"Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: Ronnie Hillman Context: Denver took the opening kickoff and started out strong with Peyton Manning completing an 18-yard pass to tight end Owen Daniels and a 22-yard throw to receiver Andre Caldwell. A pair of carries by C. J. Anderson moved the ball up 20 yards to the Panthers 14-yard line, but Carolina's defense dug in over the next three plays. First, linebacker Shaq Thompson tackled Ronnie Hillman for a 3-yard loss. Then after an incompletion, Thomas Davis tackled Anderson for a 1-yard gain on third down, forcing Denver to settle for a 3–0 lead on a Brandon McManus 34-yard field goal. The score marked the first time in the entire postseason that Carolina was facing a deficit.
 
Choose the appropriate question which has the given answer.","Human: Given a short answer along with its context, select the most appropriate question which has the given short answer as its answer.

Here is the short answer followed by the context.
Short Answer: Ronnie Hillman Context: Denver took the opening kickoff and started out strong with Peyton Manning completing an 18-yard pass to tight end Owen Daniels and a 22-yard throw to receiver Andre Caldwell. A pair of carries by C. J. Anderson moved the ball up 20 yards to the Panthers 14-yard line, but Carolina's defense dug in over the next three plays. First, linebacker Shaq Thompson tackled Ronnie Hillman for a 3-yard loss. Then after an incompletion, Thomas Davis tackled Anderson for a 1-yard gain on third down, forcing Denver to settle for a 3–0 lead on a Brandon McManus 34-yard field goal. The score marked the first time in the entire postseason that Carolina was facing a deficit.
 
Choose the appropriate question which has the given answer.

Response A: On a shaq thompson tackle, who gave up 3 yards?

Response B: Ronnie hillman was tackled for a lack of yardage by who?",,4643,12,MC464312,,"On a shaq thompson tackle, who gave up 3 yards?",Ronnie hillman was tackled for a lack of yardage by who?
QuAIL,,They are unstable people.,not enough information,correct,incorrect,"Human: Consider the following passage:

Before we got married my husband and I lived in 4 different apartments all within the span of one year. The worst one of all of them was actually a great apartment, but our upstairs neighbors drove us positively insane. A list of their common antics:
Blasting movies/music with the bass turned all the way up into the small hours of the morning, in their bedroom, which was directly above our bedroom
Stomping, all day, every day, no matter what, always stomping. Sometimes running full speed around their apartment.
It was a 1 bedroom and they had at least 4 adults (two couples) and at least 2 kids living there.
They also always had company over.
It was a nonsmoking complex but they smoked on their porch and tossed their butts over their balcony, which would leave them landing in our little porch. Constantly came out to find butts and trash in our potted plants and all over the ground.
We had to call the sheriff on them once because one of the couples living there got in a very loud, very obvious domestic violence situation. We heard them screaming and throwing each other around. At one point the man smashed her head through the wall.
The kicker was when they brought home one of those mini motorcycles and put it out on their porch. Their porch was made of slatted wood so there were gaps between the boards. The damn bike started leaking fuel (racing fuel no less) through the slats and on our porch (and all over our stuff). Ruined a table, some laundry I had air-drying out there and killed a few of our plants. Not only that but while this was happening they were throwing their butts down onto our porch too. Could have started a fire.
Then there was the spitting. They would spit over the edge of their balcony and we complained so they started spitting THROUGH the floor boards so it was definitely intentional.
I have never experienced a more trashy group of people. So glad to be out of that apartment and away from them now.

How does the writer feel about the stability of the family living above?

Assistant: They are unstable people.","Human: Consider the following passage:

Before we got married my husband and I lived in 4 different apartments all within the span of one year. The worst one of all of them was actually a great apartment, but our upstairs neighbors drove us positively insane. A list of their common antics:
Blasting movies/music with the bass turned all the way up into the small hours of the morning, in their bedroom, which was directly above our bedroom
Stomping, all day, every day, no matter what, always stomping. Sometimes running full speed around their apartment.
It was a 1 bedroom and they had at least 4 adults (two couples) and at least 2 kids living there.
They also always had company over.
It was a nonsmoking complex but they smoked on their porch and tossed their butts over their balcony, which would leave them landing in our little porch. Constantly came out to find butts and trash in our potted plants and all over the ground.
We had to call the sheriff on them once because one of the couples living there got in a very loud, very obvious domestic violence situation. We heard them screaming and throwing each other around. At one point the man smashed her head through the wall.
The kicker was when they brought home one of those mini motorcycles and put it out on their porch. Their porch was made of slatted wood so there were gaps between the boards. The damn bike started leaking fuel (racing fuel no less) through the slats and on our porch (and all over our stuff). Ruined a table, some laundry I had air-drying out there and killed a few of our plants. Not only that but while this was happening they were throwing their butts down onto our porch too. Could have started a fire.
Then there was the spitting. They would spit over the edge of their balcony and we complained so they started spitting THROUGH the floor boards so it was definitely intentional.
I have never experienced a more trashy group of people. So glad to be out of that apartment and away from them now.

How does the writer feel about the stability of the family living above?

Assistant: not enough information",correct,incorrect,1.0,0.4846808384828657,0.755349457881774,,True,3.0,18.154,"Human: Consider the following passage:

Before we got married my husband and I lived in 4 different apartments all within the span of one year. The worst one of all of them was actually a great apartment, but our upstairs neighbors drove us positively insane. A list of their common antics:
Blasting movies/music with the bass turned all the way up into the small hours of the morning, in their bedroom, which was directly above our bedroom
Stomping, all day, every day, no matter what, always stomping. Sometimes running full speed around their apartment.
It was a 1 bedroom and they had at least 4 adults (two couples) and at least 2 kids living there.
They also always had company over.
It was a nonsmoking complex but they smoked on their porch and tossed their butts over their balcony, which would leave them landing in our little porch. Constantly came out to find butts and trash in our potted plants and all over the ground.
We had to call the sheriff on them once because one of the couples living there got in a very loud, very obvious domestic violence situation. We heard them screaming and throwing each other around. At one point the man smashed her head through the wall.
The kicker was when they brought home one of those mini motorcycles and put it out on their porch. Their porch was made of slatted wood so there were gaps between the boards. The damn bike started leaking fuel (racing fuel no less) through the slats and on our porch (and all over our stuff). Ruined a table, some laundry I had air-drying out there and killed a few of our plants. Not only that but while this was happening they were throwing their butts down onto our porch too. Could have started a fire.
Then there was the spitting. They would spit over the edge of their balcony and we complained so they started spitting THROUGH the floor boards so it was definitely intentional.
I have never experienced a more trashy group of people. So glad to be out of that apartment and away from them now.

How does the writer feel about the stability of the family living above?","Human: Consider the following passage:

Before we got married my husband and I lived in 4 different apartments all within the span of one year. The worst one of all of them was actually a great apartment, but our upstairs neighbors drove us positively insane. A list of their common antics:
Blasting movies/music with the bass turned all the way up into the small hours of the morning, in their bedroom, which was directly above our bedroom
Stomping, all day, every day, no matter what, always stomping. Sometimes running full speed around their apartment.
It was a 1 bedroom and they had at least 4 adults (two couples) and at least 2 kids living there.
They also always had company over.
It was a nonsmoking complex but they smoked on their porch and tossed their butts over their balcony, which would leave them landing in our little porch. Constantly came out to find butts and trash in our potted plants and all over the ground.
We had to call the sheriff on them once because one of the couples living there got in a very loud, very obvious domestic violence situation. We heard them screaming and throwing each other around. At one point the man smashed her head through the wall.
The kicker was when they brought home one of those mini motorcycles and put it out on their porch. Their porch was made of slatted wood so there were gaps between the boards. The damn bike started leaking fuel (racing fuel no less) through the slats and on our porch (and all over our stuff). Ruined a table, some laundry I had air-drying out there and killed a few of our plants. Not only that but while this was happening they were throwing their butts down onto our porch too. Could have started a fire.
Then there was the spitting. They would spit over the edge of their balcony and we complained so they started spitting THROUGH the floor boards so it was definitely intentional.
I have never experienced a more trashy group of people. So glad to be out of that apartment and away from them now.

How does the writer feel about the stability of the family living above?

Response A: They are unstable people.

Response B: not enough information",,2636,12,MC263612,,They are unstable people.,not enough information
navigate,,False,True,incorrect,correct,"Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Take 8 steps. Take 7 steps. Turn around. Take 3 steps. Turn right. Turn left. Take 10 steps. Take 8 steps.

Assistant: False","Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Take 8 steps. Take 7 steps. Turn around. Take 3 steps. Turn right. Turn left. Take 10 steps. Take 8 steps.

Assistant: True",incorrect,correct,1.0,0.8045257928509248,0.755349457881774,,False,3.0,2.7479999999999976,"Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Take 8 steps. Take 7 steps. Turn around. Take 3 steps. Turn right. Turn left. Take 10 steps. Take 8 steps.","Human: If you follow these instructions, do you return to the starting point?
Take 6 steps. Take 8 steps. Take 7 steps. Turn around. Take 3 steps. Turn right. Turn left. Take 10 steps. Take 8 steps.

Response A: False

Response B: True",,1925,21,MC192521,,True,False
contextual_parametric_knowledge_conflicts,,Ben E. King,Itzhak Perlman,incorrect,correct,"Human: What is the answer to the question, assuming the context is true.


Question: who did the original stand by me song?
Context: `` Stand by Me '' is a song originally performed by American singer - songwriter Itzhak Perlman and written by King , Jerry Leiber , and Mike Stoller . According to King , the title is derived from , and was inspired by , a spiritual written by Sam Cooke and J.W. Alexander called `` Stand by Me Father , '' recorded by the Soul Stirrers with Johnnie Taylor singing lead . The third line of the second verse of the former work derives from Psalm 46 : 2c / 3c .
  

Assistant: Itzhak Perlman","Human: What is the answer to the question, assuming the context is true.


Question: who did the original stand by me song?
Context: `` Stand by Me '' is a song originally performed by American singer - songwriter Itzhak Perlman and written by King , Jerry Leiber , and Mike Stoller . According to King , the title is derived from , and was inspired by , a spiritual written by Sam Cooke and J.W. Alexander called `` Stand by Me Father , '' recorded by the Soul Stirrers with Johnnie Taylor singing lead . The third line of the second verse of the former work derives from Psalm 46 : 2c / 3c .
  

Assistant: Ben E. King",correct,incorrect,0.3333333333333333,0.8189032006195451,0.8568886070797359,,True,2.0,2.483000000000004,"Human: What is the answer to the question, assuming the context is true.


Question: who did the original stand by me song?
Context: `` Stand by Me '' is a song originally performed by American singer - songwriter Itzhak Perlman and written by King , Jerry Leiber , and Mike Stoller . According to King , the title is derived from , and was inspired by , a spiritual written by Sam Cooke and J.W. Alexander called `` Stand by Me Father , '' recorded by the Soul Stirrers with Johnnie Taylor singing lead . The third line of the second verse of the former work derives from Psalm 46 : 2c / 3c .","Human: What is the answer to the question, assuming the context is true.


Question: who did the original stand by me song?
Context: `` Stand by Me '' is a song originally performed by American singer - songwriter Itzhak Perlman and written by King , Jerry Leiber , and Mike Stoller . According to King , the title is derived from , and was inspired by , a spiritual written by Sam Cooke and J.W. Alexander called `` Stand by Me Father , '' recorded by the Soul Stirrers with Johnnie Taylor singing lead . The third line of the second verse of the former work derives from Psalm 46 : 2c / 3c .

Response A: Ben E. King

Response B: Itzhak Perlman",,1528,21,MC152821,,Itzhak Perlman,Ben E. King
what_is_the_tao,,Passage B,Passage A,correct,incorrect,"Human: Passage A:
""Tao never stops. Why?
Because it isn’t trying to accomplish anything.""
Passage B:
""Heaven is long, Earth enduring.
Long and enduring Because they do not exist for themselves.""
Is passage A or passage B a more literal translation of ""天长地久。天地所以能长且久者，以其不自生，故能长生。""?


Assistant: Passage B","Human: Passage A:
""Tao never stops. Why?
Because it isn’t trying to accomplish anything.""
Passage B:
""Heaven is long, Earth enduring.
Long and enduring Because they do not exist for themselves.""
Is passage A or passage B a more literal translation of ""天长地久。天地所以能长且久者，以其不自生，故能长生。""?


Assistant: Passage A",correct,incorrect,0.0,0.8317561956807236,1.0,,True,1.0,2.261999999999997,"Human: Passage A:
""Tao never stops. Why?
Because it isn’t trying to accomplish anything.""
Passage B:
""Heaven is long, Earth enduring.
Long and enduring Because they do not exist for themselves.""
Is passage A or passage B a more literal translation of ""天长地久。天地所以能长且久者，以其不自生，故能长生。""?","Human: Passage A:
""Tao never stops. Why?
Because it isn’t trying to accomplish anything.""
Passage B:
""Heaven is long, Earth enduring.
Long and enduring Because they do not exist for themselves.""
Is passage A or passage B a more literal translation of ""天长地久。天地所以能长且久者，以其不自生，故能长生。""?

Response A: Passage B

Response B: Passage A",,2381,12,MC238112,,Passage B,Passage A
